abstention_correct,answer_correct,answer_line_valid,answerable,context_length_label,domain,error_type,evidence_correct,execution_order_index,generated_tokens_count,generated_tokens_per_second,generation_latency_seconds,gold_answer,gold_answer_normalized,gold_evidence_display_ids,gold_evidence_ids,grading_rule_used,hallucination,input_tokens,instance_id,matched_context_record,matched_context_value,matched_distractor_type,needs_semantic_review,normalized_gold_answer,normalized_model_answer,parse_failure_reason,parsed_answer,parsed_selected_evidence,peak_allocated_vram_bytes,peak_reserved_vram_bytes,question,question_family_id,question_type,raw_output_text,review_reason,manual_adjudication,original_answer_correct,original_hallucination,original_error_type,final_answer_correct,final_hallucination,final_error_type,adjudication_method,adjudication_reason
True,False,True,True,64K,FRED,WRONG_VERSION,,29,9,1.150936923771434,7.819716106168926,"23,425.910",23425.91,['RD422EFDAFC'],['FRED-GDP-2021-04-01-latest-10e82080'],answer_matches_context_distractor_value,False,64965,FRED_0002_64K,"{'canonical_record_id': 'FRED-GDP-2021-04-01-2022-06-29-a70778c0', 'display_id': 'R87A9D8E2D5', 'distractor_type': 'WRONG_VERSION', 'is_gold_or_equivalent': False, 'record_value': '22740.959'}",22740.959,WRONG_VERSION,False,23425.91,22740.959,,22740.959,,18710334976,24538775552,"Using only the FRED records supplied in the context, what value does the most recent vintage report for FRED series GDP (""Gross Domestic Product""), measured in Billions of Dollars, seasonally adjusted annual rate, quarterly frequency, for the observation dated 2021-04-01 (the quarter beginning 2021-04-01)? Report the currently published figure exactly.",FRED_0002,DIRECT_RETRIEVAL,ANSWER: 22740.959,,False,False,False,WRONG_VERSION,False,False,WRONG_VERSION,,
True,True,True,True,4K,SEC,CORRECT,,30,9,27.42442353373123,0.3281746283173561,"115,856,000,000",115856000000.0,['R03C463E874'],['SEC-0000789019-GrossProfit-USD-CY2021-0000950170-23-035122-2d2a9c88'],answer_only_exact_match,False,4280,SEC_0004_4K,"{'canonical_record_id': 'SEC-0000789019-GrossProfit-USD-CY2021-0000950170-23-035122-2d2a9c88', 'display_id': 'R03C463E874', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '115856000000.0'}",115856000000.0,,False,115856000000.0,115856000000.0,,115856000000,,7245015552,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did MICROSOFT CORPORATION (CIK 0000789019) report for the us-gaap concept ""GrossProfit"" (Gross Profit) for the annual XBRL frame CY2021, in USD? Report the exact reported figure.",SEC_0004,DIRECT_RETRIEVAL,ANSWER: 115856000000,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,False,16K,SEC,CORRECT,,31,10,8.02388919400741,1.2462784266099334,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,16493,SEC_0024_16K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,9551064576,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did PFIZER INC (CIK 0000078003) report for the us-gaap concept ""OperatingExpenses"" (Operating Expenses) for the annual XBRL frame CY2023?",SEC_0024,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,8K,CLINICAL_TRIALS,UNSUPPORTED_VALUE,,32,7,11.978168604147635,0.5843965159729123,"3,998",3998.0,"['RC48798EA45', 'R8682197BF1']","['CT-NCT00329628-enrollment-count-6e4800ae', 'CT-NCT00395772-enrollment-count-b6090196']",answer_not_matched_to_context_value,True,8333,CT_0011_8K,,,,False,3998,4433,,4433,,8009152000,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, subtract the enrollment count of trial NCT00395772 from the enrollment count of trial NCT00329628. Report the difference as an integer number of participants.",CT_0011,RETRIEVAL_CALCULATION,ANSWER: 4433,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,16K,FRED,UNSUPPORTED_VALUE,,33,8,6.679388652191662,1.1977144042029977,0.00%,0.0,"['RE02842316A', 'RBF93AF1F4B']","['FRED-ILUR-2026-06-01-latest-4d52d8ef', 'FRED-ILUR-2026-05-01-latest-d51617d6']",answer_not_matched_to_context_value,True,16451,FRED_0012_16K,,,,False,0.0,0.05,,0.05,,9543129600,24538775552,"Using only the FRED records supplied in the context, calculate the percentage change in FRED series ILUR (""Unemployment Rate""), measured in Percent, seasonally adjusted, monthly frequency between the observation dated 2026-05-01 and the observation dated 2026-06-01. Use both values from the most recent vintage, apply ((value_2026-06-01 - value_2026-05-01) / value_2026-05-01) * 100, and round to two decimal places.",FRED_0012,RETRIEVAL_CALCULATION,ANSWER: 0.05,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,64K,SEC,WRONG_PERIOD,,34,9,1.142921352560786,7.874557579867542,"15,119,000,000",15119000000.0,['R1735E360E5'],['SEC-0000200406-NetIncomeLoss-USD-CY2019-0000200406-22-000022-bef780ea'],answer_matches_context_distractor_value,False,65262,SEC_0005_64K,"{'canonical_record_id': 'SEC-0000200406-NetIncomeLoss-USD-CY2019Q4-0000200406-20-000010-df09c9a1', 'display_id': 'R39F37359C3', 'distractor_type': 'WRONG_PERIOD', 'is_gold_or_equivalent': False, 'record_value': '4010000000.0'}",4010000000.0,WRONG_PERIOD,False,15119000000.0,4010000000.0,,4010000000,,18769698304,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did Johnson & Johnson (CIK 0000200406) report for the us-gaap concept ""NetIncomeLoss"" (Net Income (Loss) Attributable to Parent) for the annual XBRL frame CY2019, in USD? Report the exact reported figure.",SEC_0005,DIRECT_RETRIEVAL,ANSWER: 4010000000,,False,False,False,WRONG_PERIOD,False,False,WRONG_PERIOD,,
True,True,True,False,16K,SEC,CORRECT,,35,10,8.03808656850615,1.2440771711990237,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,16513,SEC_0021_16K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,9554845184,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did JPMORGAN CHASE & CO (CIK 0000019617) report for the us-gaap concept ""SellingGeneralAndAdministrativeExpense"" (Selling, General and Administrative Expense) for the annual XBRL frame CY2023?",SEC_0021,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,8K,FRED,CORRECT,,36,8,13.578822318837007,0.5891527123749256,1.770,1.77,['R402DBA2483'],['FRED-WGS10YR-2015-01-30-latest-bd2bd66f'],answer_only_exact_match,False,8278,FRED_0008_8K,"{'canonical_record_id': 'FRED-WGS10YR-2015-01-30-latest-bd2bd66f', 'display_id': 'R402DBA2483', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '1.77'}",1.77,,False,1.77,1.77,,1.77,,7998758400,24538775552,"Using only the FRED records supplied in the context, report the value of FRED series WGS10YR (""Market Yield on U.S. Treasury Securities at 10-Year Constant Maturity""), measured in Percent, not seasonally adjusted, weekly frequency for United States on the observation dated 2015-01-30. Report the value for series WGS10YR exactly.",FRED_0008,ENTITY_UNIT_BINDING,ANSWER: 1.77,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,64K,FRED,WRONG_VERSION,,37,7,0.9052899743120645,7.7323290864005685,"150,895",150895.0,['RD6965D00CC'],['FRED-PAYEMS-2020-03-01-latest-c12aef71'],answer_matches_context_distractor_value,False,64954,FRED_0001_64K,"{'canonical_record_id': 'FRED-PAYEMS-2020-03-01-2021-07-29-d2d81e29', 'display_id': 'RB73A3B2B51', 'distractor_type': 'WRONG_VERSION', 'is_gold_or_equivalent': False, 'record_value': '150840.0'}",150840.0,WRONG_VERSION,False,150895.0,150840.0,,150840,,18708254208,24538775552,"Using only the FRED records supplied in the context, what value does the most recent vintage report for FRED series PAYEMS (""All Employees, Total Nonfarm""), measured in Thousands of Persons, seasonally adjusted, monthly frequency, for the observation dated 2020-03-01 (the month beginning 2020-03-01)? Report the currently published figure exactly.",FRED_0001,DIRECT_RETRIEVAL,ANSWER: 150840,,False,False,False,WRONG_VERSION,False,False,WRONG_VERSION,,
False,False,True,False,64K,SEC,FAILED_TO_ABSTAIN,,38,11,1.3829186320983544,7.954191768541932,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,65317,SEC_0023_64K,"{'canonical_record_id': 'SEC-0000104169-AccountsPayableCurrent-USD-CY2019Q3I-0000104169-20-000076-f285344f', 'display_id': 'RFD367B31DC', 'distractor_type': 'OTHER_SAME_DOMAIN', 'is_gold_or_equivalent': False, 'record_value': '49750000000.0'}",49750000000.0,OTHER_SAME_DOMAIN,False,INSUFFICIENT_EVIDENCE,49750000000.0,,49750000000.0,,18776847872,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did COCA COLA CO (CIK 0000021344) report for the us-gaap concept ""AccountsPayableCurrent"" (Accounts Payable, Current) for the annual XBRL frame CY2023?",SEC_0023,UNANSWERABLE,ANSWER: 49750000000.0,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,False,True,True,64K,FRED,WRONG_PERIOD,,39,8,1.0272103802047154,7.788083292543888,0.00%,0.0,"['R3E5085F05A', 'R6C077CB494']","['FRED-FEDFUNDS-2026-07-01-latest-6a874bce', 'FRED-FEDFUNDS-2026-06-01-latest-45f7e874']",answer_matches_context_distractor_value,False,64962,FRED_0016_64K,"{'canonical_record_id': 'FRED-FEDFUNDS-2021-04-01-latest-c1a240d0', 'display_id': 'R1AD0952F37', 'distractor_type': 'WRONG_PERIOD', 'is_gold_or_equivalent': False, 'record_value': '0.07'}",0.07,WRONG_PERIOD,False,0.0,0.07,,0.07,,18709767680,24538775552,"Using only the FRED records supplied in the context, calculate the percentage change in FRED series FEDFUNDS (""Federal Funds Effective Rate""), measured in Percent, not seasonally adjusted, monthly frequency between the observation dated 2026-06-01 and the observation dated 2026-07-01. Use both values from the most recent vintage, apply ((value_2026-07-01 - value_2026-06-01) / value_2026-06-01) * 100, and round to two decimal places.",FRED_0016,RETRIEVAL_CALCULATION,ANSWER: 0.07,,False,False,False,WRONG_PERIOD,False,False,WRONG_PERIOD,,
True,False,True,True,64K,FDA,UNSUPPORTED_VALUE,,40,6,0.7761279165886417,7.73068442940712,2,2.0,"['RE31B0B0542', 'R747FC5A273']","['FDA-ANDA062098-001-product-dosage-form-cdb5f275', 'FDA-ANDA062098-002-product-dosage-form-cd94a34d']",answer_not_matched_to_context_value,True,65071,FDA_0011_64K,,,,False,2,1,,1,,18730363392,24538775552,"Using only the Drugs@FDA records supplied in the context, how many distinct product entries are listed under FDA application ANDA062098 (sponsor: APOTHECON)? Count the products belonging to that application number only, and answer with an integer.",FDA_0011,RETRIEVAL_CALCULATION,ANSWER: 1,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
False,False,True,False,64K,CLINICAL_TRIALS,FAILED_TO_ABSTAIN,,41,11,1.3870409737096259,7.930551590397954,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,65155,CT_0022_64K,"{'canonical_record_id': 'CT-NCT03535883-study-last-update-posted-7b553849', 'display_id': 'R0DF1B2AAB8', 'distractor_type': 'WRONG_FIELD', 'is_gold_or_equivalent': False, 'record_value': '2023-10-13'}",2023-10-13,WRONG_FIELD,False,INSUFFICIENT_EVIDENCE,2023-10-13,,2023-10-13,,18746237440,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the date on which results were first posted for trial NCT03535883 (""The Safety of Thoracentesis, Tunneled Pleural Catheter, and Chest Tubes in Patients Taking Novel Oral Anti-Coagulants"")?",CT_0022,UNANSWERABLE,ANSWER: 2023-10-13,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,False,True,True,16K,FRED,UNSUPPORTED_VALUE,,42,8,6.62696009739388,1.2071900060400367,0.20,0.2,"['R75737FED94', 'R341AE87A95']","['FRED-UNRATE-2016-10-01-latest-7e2b14d4', 'FRED-UNRATENSA-2016-10-01-latest-7b5afdb3']",answer_not_matched_to_context_value,True,16401,FRED_0015_16K,,,,False,0.2,0.4,,0.40,,9533681152,24538775552,"Using only the FRED records supplied in the context, subtract the value of FRED series UNRATENSA (""Unemployment Rate""), measured in Percent, not seasonally adjusted, monthly frequency from the value of FRED series UNRATE (""Unemployment Rate""), measured in Percent, seasonally adjusted, monthly frequency, both for the observation dated 2016-10-01 and both taken from the most recent vintage. Report the difference in Percent, rounded to two decimal places.",FRED_0015,RETRIEVAL_CALCULATION,ANSWER: 0.40,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,True,True,True,4K,CLINICAL_TRIALS,CORRECT,,43,8,25.421701042538285,0.3146917661651969,ACTIVE_COMPARATOR,ACTIVE_COMPARATOR,['R65A0259312'],['CT-NCT01584232-arm-type-Insulin-glargine-OAM-1-7f7a037d'],answer_only_exact_match,False,4271,CT_0009_4K,"{'canonical_record_id': 'CT-NCT06323174-arm-type-Cagrisema-Dose-1-2-5d5ada32', 'display_id': 'R74F322581D', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'ACTIVE_COMPARATOR'}",ACTIVE_COMPARATOR,WRONG_ENTITY,False,active_comparator,active_comparator,,ACTIVE_COMPARATOR,,7243624448,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the arm-group TYPE of the arm labelled ""Insulin glargine + OAM"" in trial NCT01584232 (""A Study of Dulaglutide in Japanese Participants With Type 2 Diabetes Mellitus"")? Answer with the ClinicalTrials.gov arm type value (for example EXPERIMENTAL, ACTIVE_COMPARATOR, PLACEBO_COMPARATOR, SHAM_COMPARATOR, NO_INTERVENTION or OTHER).",CT_0009,ENTITY_UNIT_BINDING,ANSWER: ACTIVE_COMPARATOR,,False,True,False,CORRECT,True,False,CORRECT,,
False,False,True,False,8K,CLINICAL_TRIALS,FAILED_TO_ABSTAIN,,44,11,17.32722349667824,0.6348391594365239,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,8311,CT_0024_8K,"{'canonical_record_id': 'CT-NCT06097390-study-first-posted-date-6794dbb5', 'display_id': 'RCD7EF3AF14', 'distractor_type': 'WRONG_FIELD', 'is_gold_or_equivalent': False, 'record_value': '2023-10-24'}",2023-10-24,WRONG_FIELD,False,INSUFFICIENT_EVIDENCE,2023-10-24,,2023-10-24,,8004993536,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the date on which results were first posted for trial NCT06097390 (""A Research Study Looking at New Protein-based Tablets in Healthy Men - Oral Formulation III"")?",CT_0024,UNANSWERABLE,ANSWER: 2023-10-24,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,True,True,True,8K,FDA,CORRECT,,45,7,11.973444931134338,0.5846270676702261,40MG,40MG,['R879DA27DB9'],['FDA-ANDA091352-003-strength-OMEPRAZOLE-0-2a6b2002'],answer_only_exact_match,False,8353,FDA_0006_8K,"{'canonical_record_id': 'FDA-ANDA091352-003-strength-OMEPRAZOLE-0-2a6b2002', 'display_id': 'R879DA27DB9', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '40MG'}",40MG,,False,40mg,40mg,,40MG,,8013570560,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the listed strength of OMEPRAZOLE in product number 003 under FDA application ANDA091352 (dosage form CAPSULE, DELAYED REL PELLETS, route ORAL)? Report the strength string exactly as recorded.",FDA_0006,ENTITY_UNIT_BINDING,ANSWER: 40MG,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,16K,FRED,UNSUPPORTED_VALUE,,46,8,6.612884566646568,1.2097595110535622,0.00%,0.0,"['R3E5085F05A', 'R6C077CB494']","['FRED-FEDFUNDS-2026-07-01-latest-6a874bce', 'FRED-FEDFUNDS-2026-06-01-latest-45f7e874']",answer_not_matched_to_context_value,True,16422,FRED_0016_16K,,,,False,0.0,0.03,,0.03,,9537648128,24538775552,"Using only the FRED records supplied in the context, calculate the percentage change in FRED series FEDFUNDS (""Federal Funds Effective Rate""), measured in Percent, not seasonally adjusted, monthly frequency between the observation dated 2026-06-01 and the observation dated 2026-07-01. Use both values from the most recent vintage, apply ((value_2026-07-01 - value_2026-06-01) / value_2026-06-01) * 100, and round to two decimal places.",FRED_0016,RETRIEVAL_CALCULATION,ANSWER: 0.03,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,4K,FRED,WRONG_UNIT,,47,9,28.56548459635953,0.3150655459612608,"19,478.893",19478.893,['RB8F86F5A81'],['FRED-GDPC1-2021-07-01-2022-06-29-07175b9f'],answer_matches_context_distractor_value,False,4249,FRED_0020_4K,"{'canonical_record_id': 'FRED-GDP-2021-07-01-2025-03-27-086776f9', 'display_id': 'R1E646B9691', 'distractor_type': 'WRONG_UNIT', 'is_gold_or_equivalent': False, 'record_value': '23921.991'}",23921.991,WRONG_UNIT,False,19478.893,23921.991,,23921.991,,7239222272,24538775552,"Using only the FRED/ALFRED records supplied in the context, what value did FRED series GDPC1 (""Gross Domestic Product""), measured in Billions of Chained 2017 Dollars, seasonally adjusted annual rate, quarterly frequency show for the observation dated 2021-07-01 **as of the vintage date 2022-06-29**? Report the value from that vintage exactly.",FRED_0020,TEMPORAL_VERSION,ANSWER: 23921.991,,False,False,False,WRONG_UNIT,False,False,WRONG_UNIT,,
True,True,True,False,8K,SEC,CORRECT,,48,10,16.098518049325847,0.6211751895025373,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,8295,SEC_0024_8K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,8001970688,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did PFIZER INC (CIK 0000078003) report for the us-gaap concept ""OperatingExpenses"" (Operating Expenses) for the annual XBRL frame CY2023?",SEC_0024,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,False,16K,FRED,CORRECT,,49,10,8.056700823203904,1.2412028471007943,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,16417,FRED_0024_16K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,9536704000,24538775552,"Using only the FRED records supplied in the context, what value does FRED report for FRED series UNRATENSA (""Unemployment Rate""), measured in Percent, not seasonally adjusted, monthly frequency, for the observation dated 2025-10-01?",FRED_0024,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,16K,FDA,WRONG_PERIOD,,50,11,8.75580657210623,1.2563091600313783,2013-12-30,2013-12-30,['RAE3543605D'],['FDA-ANDA091431-submission-ORIG-1-7b0a53ff'],answer_matches_context_distractor_value,False,16436,FDA_0020_16K,"{'canonical_record_id': 'FDA-ANDA091431-submission-SUPPL-1-e53fec82', 'display_id': 'R74DB6AB053', 'distractor_type': 'WRONG_PERIOD', 'is_gold_or_equivalent': False, 'record_value': '2016-01-04'}",2016-01-04,WRONG_PERIOD,False,2013-12-30,2016-01-04,,2016-01-04,,9540293120,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the submission status date of the ORIGINAL submission (submission type ORIG) for FDA application ANDA091431 (sponsor: HERITAGE)? Answer in YYYY-MM-DD form.",FDA_0020,TEMPORAL_VERSION,ANSWER: 2016-01-04,,False,False,False,WRONG_PERIOD,False,False,WRONG_PERIOD,,
