instance_id,question_family_id,domain,question_type,context_length_label,context_tokens_actual,rendered_input_tokens_actual,prompt_overhead_tokens,generation_tokens_reserved,model_context_limit,remaining_context_margin,near_model_maximum,prompt_version,prompt_hash
SEC_0031_32K,SEC_0031,SEC,DIRECT_RETRIEVAL,32K,32439,32693,254,128,131072,49107,False,llama_chat_v4,5d2869822989e19b
SEC_0031_64K,SEC_0031,SEC,DIRECT_RETRIEVAL,64K,65078,65332,254,128,131072,16468,False,llama_chat_v4,5d2869822989e19b
SEC_0031_82K,SEC_0031,SEC,DIRECT_RETRIEVAL,82K,81515,81769,254,128,131072,31,True,llama_chat_v4,5d2869822989e19b
SEC_0032_4K,SEC_0032,SEC,DIRECT_RETRIEVAL,4K,3973,4229,256,128,131072,77571,False,llama_chat_v4,5d2869822989e19b
SEC_0032_8K,SEC_0032,SEC,DIRECT_RETRIEVAL,8K,8062,8318,256,128,131072,73482,False,llama_chat_v4,5d2869822989e19b
SEC_0032_16K,SEC_0032,SEC,DIRECT_RETRIEVAL,16K,16256,16512,256,128,131072,65288,False,llama_chat_v4,5d2869822989e19b
SEC_0032_32K,SEC_0032,SEC,DIRECT_RETRIEVAL,32K,32539,32795,256,128,131072,49005,False,llama_chat_v4,5d2869822989e19b
SEC_0032_64K,SEC_0032,SEC,DIRECT_RETRIEVAL,64K,65071,65327,256,128,131072,16473,False,llama_chat_v4,5d2869822989e19b
SEC_0032_82K,SEC_0032,SEC,DIRECT_RETRIEVAL,82K,81497,81753,256,128,131072,47,True,llama_chat_v4,5d2869822989e19b
SEC_0033_4K,SEC_0033,SEC,DIRECT_RETRIEVAL,4K,4034,4286,252,128,131072,77514,False,llama_chat_v4,5d2869822989e19b
SEC_0033_8K,SEC_0033,SEC,DIRECT_RETRIEVAL,8K,8134,8386,252,128,131072,73414,False,llama_chat_v4,5d2869822989e19b
SEC_0033_16K,SEC_0033,SEC,DIRECT_RETRIEVAL,16K,16252,16504,252,128,131072,65296,False,llama_chat_v4,5d2869822989e19b
SEC_0033_32K,SEC_0033,SEC,DIRECT_RETRIEVAL,32K,32483,32735,252,128,131072,49065,False,llama_chat_v4,5d2869822989e19b
SEC_0033_64K,SEC_0033,SEC,DIRECT_RETRIEVAL,64K,65062,65314,252,128,131072,16486,False,llama_chat_v4,5d2869822989e19b
SEC_0033_82K,SEC_0033,SEC,DIRECT_RETRIEVAL,82K,81489,81741,252,128,131072,59,True,llama_chat_v4,5d2869822989e19b
SEC_0034_4K,SEC_0034,SEC,DIRECT_RETRIEVAL,4K,4008,4254,246,128,131072,77546,False,llama_chat_v4,5d2869822989e19b
SEC_0034_8K,SEC_0034,SEC,DIRECT_RETRIEVAL,8K,8076,8322,246,128,131072,73478,False,llama_chat_v4,5d2869822989e19b
SEC_0034_16K,SEC_0034,SEC,DIRECT_RETRIEVAL,16K,16181,16427,246,128,131072,65373,False,llama_chat_v4,5d2869822989e19b
SEC_0034_32K,SEC_0034,SEC,DIRECT_RETRIEVAL,32K,32528,32774,246,128,131072,49026,False,llama_chat_v4,5d2869822989e19b
SEC_0034_64K,SEC_0034,SEC,DIRECT_RETRIEVAL,64K,65013,65259,246,128,131072,16541,False,llama_chat_v4,5d2869822989e19b
SEC_0034_82K,SEC_0034,SEC,DIRECT_RETRIEVAL,82K,81436,81682,246,128,131072,118,True,llama_chat_v4,5d2869822989e19b
SEC_0035_4K,SEC_0035,SEC,DIRECT_RETRIEVAL,4K,3964,4216,252,128,131072,77584,False,llama_chat_v4,5d2869822989e19b
SEC_0035_8K,SEC_0035,SEC,DIRECT_RETRIEVAL,8K,8062,8314,252,128,131072,73486,False,llama_chat_v4,5d2869822989e19b
SEC_0035_16K,SEC_0035,SEC,DIRECT_RETRIEVAL,16K,16243,16495,252,128,131072,65305,False,llama_chat_v4,5d2869822989e19b
SEC_0035_32K,SEC_0035,SEC,DIRECT_RETRIEVAL,32K,32537,32789,252,128,131072,49011,False,llama_chat_v4,5d2869822989e19b
SEC_0035_64K,SEC_0035,SEC,DIRECT_RETRIEVAL,64K,65046,65298,252,128,131072,16502,False,llama_chat_v4,5d2869822989e19b
SEC_0035_82K,SEC_0035,SEC,DIRECT_RETRIEVAL,82K,81472,81724,252,128,131072,76,True,llama_chat_v4,5d2869822989e19b
SEC_0036_4K,SEC_0036,SEC,DIRECT_RETRIEVAL,4K,4065,4322,257,128,131072,77478,False,llama_chat_v4,5d2869822989e19b
SEC_0036_8K,SEC_0036,SEC,DIRECT_RETRIEVAL,8K,8096,8353,257,128,131072,73447,False,llama_chat_v4,5d2869822989e19b
SEC_0036_16K,SEC_0036,SEC,DIRECT_RETRIEVAL,16K,16192,16449,257,128,131072,65351,False,llama_chat_v4,5d2869822989e19b
SEC_0036_32K,SEC_0036,SEC,DIRECT_RETRIEVAL,32K,32493,32750,257,128,131072,49050,False,llama_chat_v4,5d2869822989e19b
SEC_0036_64K,SEC_0036,SEC,DIRECT_RETRIEVAL,64K,65059,65316,257,128,131072,16484,False,llama_chat_v4,5d2869822989e19b
SEC_0036_82K,SEC_0036,SEC,DIRECT_RETRIEVAL,82K,81448,81705,257,128,131072,95,True,llama_chat_v4,5d2869822989e19b
SEC_0037_4K,SEC_0037,SEC,DIRECT_RETRIEVAL,4K,3982,4226,244,128,131072,77574,False,llama_chat_v4,5d2869822989e19b
SEC_0037_8K,SEC_0037,SEC,DIRECT_RETRIEVAL,8K,8054,8298,244,128,131072,73502,False,llama_chat_v4,5d2869822989e19b
SEC_0037_16K,SEC_0037,SEC,DIRECT_RETRIEVAL,16K,16248,16492,244,128,131072,65308,False,llama_chat_v4,5d2869822989e19b
SEC_0037_32K,SEC_0037,SEC,DIRECT_RETRIEVAL,32K,32528,32772,244,128,131072,49028,False,llama_chat_v4,5d2869822989e19b
SEC_0037_64K,SEC_0037,SEC,DIRECT_RETRIEVAL,64K,65065,65309,244,128,131072,16491,False,llama_chat_v4,5d2869822989e19b
SEC_0037_82K,SEC_0037,SEC,DIRECT_RETRIEVAL,82K,81421,81665,244,128,131072,135,True,llama_chat_v4,5d2869822989e19b
SEC_0038_4K,SEC_0038,SEC,DIRECT_RETRIEVAL,4K,3982,4233,251,128,131072,77567,False,llama_chat_v4,5d2869822989e19b
SEC_0038_8K,SEC_0038,SEC,DIRECT_RETRIEVAL,8K,8110,8361,251,128,131072,73439,False,llama_chat_v4,5d2869822989e19b
SEC_0038_16K,SEC_0038,SEC,DIRECT_RETRIEVAL,16K,16267,16518,251,128,131072,65282,False,llama_chat_v4,5d2869822989e19b
SEC_0038_32K,SEC_0038,SEC,DIRECT_RETRIEVAL,32K,32525,32776,251,128,131072,49024,False,llama_chat_v4,5d2869822989e19b
SEC_0038_64K,SEC_0038,SEC,DIRECT_RETRIEVAL,64K,64976,65227,251,128,131072,16573,False,llama_chat_v4,5d2869822989e19b
SEC_0038_82K,SEC_0038,SEC,DIRECT_RETRIEVAL,82K,81445,81696,251,128,131072,104,True,llama_chat_v4,5d2869822989e19b
SEC_0039_4K,SEC_0039,SEC,DIRECT_RETRIEVAL,4K,3957,4217,260,128,131072,77583,False,llama_chat_v4,5d2869822989e19b
SEC_0039_8K,SEC_0039,SEC,DIRECT_RETRIEVAL,8K,8083,8343,260,128,131072,73457,False,llama_chat_v4,5d2869822989e19b
SEC_0039_16K,SEC_0039,SEC,DIRECT_RETRIEVAL,16K,16238,16498,260,128,131072,65302,False,llama_chat_v4,5d2869822989e19b
SEC_0039_32K,SEC_0039,SEC,DIRECT_RETRIEVAL,32K,32472,32732,260,128,131072,49068,False,llama_chat_v4,5d2869822989e19b
SEC_0039_64K,SEC_0039,SEC,DIRECT_RETRIEVAL,64K,65056,65316,260,128,131072,16484,False,llama_chat_v4,5d2869822989e19b
SEC_0039_82K,SEC_0039,SEC,DIRECT_RETRIEVAL,82K,81434,81694,260,128,131072,106,True,llama_chat_v4,5d2869822989e19b
SEC_0040_4K,SEC_0040,SEC,DIRECT_RETRIEVAL,4K,4056,4312,256,128,131072,77488,False,llama_chat_v4,5d2869822989e19b
SEC_0040_8K,SEC_0040,SEC,DIRECT_RETRIEVAL,8K,8028,8284,256,128,131072,73516,False,llama_chat_v4,5d2869822989e19b
SEC_0040_16K,SEC_0040,SEC,DIRECT_RETRIEVAL,16K,16270,16526,256,128,131072,65274,False,llama_chat_v4,5d2869822989e19b
SEC_0040_32K,SEC_0040,SEC,DIRECT_RETRIEVAL,32K,32460,32716,256,128,131072,49084,False,llama_chat_v4,5d2869822989e19b
SEC_0040_64K,SEC_0040,SEC,DIRECT_RETRIEVAL,64K,64978,65234,256,128,131072,16566,False,llama_chat_v4,5d2869822989e19b
SEC_0040_82K,SEC_0040,SEC,DIRECT_RETRIEVAL,82K,81442,81698,256,128,131072,102,True,llama_chat_v4,5d2869822989e19b
SEC_0041_4K,SEC_0041,SEC,DIRECT_RETRIEVAL,4K,4057,4311,254,128,131072,77489,False,llama_chat_v4,5d2869822989e19b
SEC_0041_8K,SEC_0041,SEC,DIRECT_RETRIEVAL,8K,8086,8340,254,128,131072,73460,False,llama_chat_v4,5d2869822989e19b
SEC_0041_16K,SEC_0041,SEC,DIRECT_RETRIEVAL,16K,16268,16522,254,128,131072,65278,False,llama_chat_v4,5d2869822989e19b
SEC_0041_32K,SEC_0041,SEC,DIRECT_RETRIEVAL,32K,32496,32750,254,128,131072,49050,False,llama_chat_v4,5d2869822989e19b
SEC_0041_64K,SEC_0041,SEC,DIRECT_RETRIEVAL,64K,64989,65243,254,128,131072,16557,False,llama_chat_v4,5d2869822989e19b
SEC_0041_82K,SEC_0041,SEC,DIRECT_RETRIEVAL,82K,81446,81700,254,128,131072,100,True,llama_chat_v4,5d2869822989e19b
SEC_0042_4K,SEC_0042,SEC,DIRECT_RETRIEVAL,4K,3956,4206,250,128,131072,77594,False,llama_chat_v4,5d2869822989e19b
SEC_0042_8K,SEC_0042,SEC,DIRECT_RETRIEVAL,8K,8059,8309,250,128,131072,73491,False,llama_chat_v4,5d2869822989e19b
SEC_0042_16K,SEC_0042,SEC,DIRECT_RETRIEVAL,16K,16263,16513,250,128,131072,65287,False,llama_chat_v4,5d2869822989e19b
SEC_0042_32K,SEC_0042,SEC,DIRECT_RETRIEVAL,32K,32439,32689,250,128,131072,49111,False,llama_chat_v4,5d2869822989e19b
SEC_0042_64K,SEC_0042,SEC,DIRECT_RETRIEVAL,64K,65000,65250,250,128,131072,16550,False,llama_chat_v4,5d2869822989e19b
SEC_0042_82K,SEC_0042,SEC,DIRECT_RETRIEVAL,82K,81473,81723,250,128,131072,77,True,llama_chat_v4,5d2869822989e19b
SEC_0043_4K,SEC_0043,SEC,DIRECT_RETRIEVAL,4K,4068,4327,259,128,131072,77473,False,llama_chat_v4,5d2869822989e19b
SEC_0043_8K,SEC_0043,SEC,DIRECT_RETRIEVAL,8K,8122,8381,259,128,131072,73419,False,llama_chat_v4,5d2869822989e19b
SEC_0043_16K,SEC_0043,SEC,DIRECT_RETRIEVAL,16K,16223,16482,259,128,131072,65318,False,llama_chat_v4,5d2869822989e19b
SEC_0043_32K,SEC_0043,SEC,DIRECT_RETRIEVAL,32K,32540,32799,259,128,131072,49001,False,llama_chat_v4,5d2869822989e19b
SEC_0043_64K,SEC_0043,SEC,DIRECT_RETRIEVAL,64K,64986,65245,259,128,131072,16555,False,llama_chat_v4,5d2869822989e19b
SEC_0043_82K,SEC_0043,SEC,DIRECT_RETRIEVAL,82K,81411,81670,259,128,131072,130,True,llama_chat_v4,5d2869822989e19b
SEC_0044_4K,SEC_0044,SEC,DIRECT_RETRIEVAL,4K,3969,4213,244,128,131072,77587,False,llama_chat_v4,5d2869822989e19b
SEC_0044_8K,SEC_0044,SEC,DIRECT_RETRIEVAL,8K,8087,8331,244,128,131072,73469,False,llama_chat_v4,5d2869822989e19b
SEC_0044_16K,SEC_0044,SEC,DIRECT_RETRIEVAL,16K,16162,16406,244,128,131072,65394,False,llama_chat_v4,5d2869822989e19b
SEC_0044_32K,SEC_0044,SEC,DIRECT_RETRIEVAL,32K,32521,32765,244,128,131072,49035,False,llama_chat_v4,5d2869822989e19b
SEC_0044_64K,SEC_0044,SEC,DIRECT_RETRIEVAL,64K,64986,65230,244,128,131072,16570,False,llama_chat_v4,5d2869822989e19b
SEC_0044_82K,SEC_0044,SEC,DIRECT_RETRIEVAL,82K,81445,81689,244,128,131072,111,True,llama_chat_v4,5d2869822989e19b
SEC_0045_4K,SEC_0045,SEC,DIRECT_RETRIEVAL,4K,4061,4319,258,128,131072,77481,False,llama_chat_v4,5d2869822989e19b
SEC_0045_8K,SEC_0045,SEC,DIRECT_RETRIEVAL,8K,8090,8348,258,128,131072,73452,False,llama_chat_v4,5d2869822989e19b
SEC_0045_16K,SEC_0045,SEC,DIRECT_RETRIEVAL,16K,16219,16477,258,128,131072,65323,False,llama_chat_v4,5d2869822989e19b
SEC_0045_32K,SEC_0045,SEC,DIRECT_RETRIEVAL,32K,32539,32797,258,128,131072,49003,False,llama_chat_v4,5d2869822989e19b
SEC_0045_64K,SEC_0045,SEC,DIRECT_RETRIEVAL,64K,65080,65338,258,128,131072,16462,False,llama_chat_v4,5d2869822989e19b
SEC_0045_82K,SEC_0045,SEC,DIRECT_RETRIEVAL,82K,81449,81707,258,128,131072,93,True,llama_chat_v4,5d2869822989e19b
SEC_0046_4K,SEC_0046,SEC,RETRIEVAL_CALCULATION,4K,4006,4260,254,128,131072,77540,False,llama_chat_v4,5d2869822989e19b
SEC_0046_8K,SEC_0046,SEC,RETRIEVAL_CALCULATION,8K,8133,8387,254,128,131072,73413,False,llama_chat_v4,5d2869822989e19b
SEC_0046_16K,SEC_0046,SEC,RETRIEVAL_CALCULATION,16K,16236,16490,254,128,131072,65310,False,llama_chat_v4,5d2869822989e19b
SEC_0046_32K,SEC_0046,SEC,RETRIEVAL_CALCULATION,32K,32424,32678,254,128,131072,49122,False,llama_chat_v4,5d2869822989e19b
SEC_0046_64K,SEC_0046,SEC,RETRIEVAL_CALCULATION,64K,65066,65320,254,128,131072,16480,False,llama_chat_v4,5d2869822989e19b
SEC_0046_82K,SEC_0046,SEC,RETRIEVAL_CALCULATION,82K,81521,81775,254,128,131072,25,True,llama_chat_v4,5d2869822989e19b
SEC_0047_4K,SEC_0047,SEC,RETRIEVAL_CALCULATION,4K,4062,4330,268,128,131072,77470,False,llama_chat_v4,5d2869822989e19b
SEC_0047_8K,SEC_0047,SEC,RETRIEVAL_CALCULATION,8K,8105,8373,268,128,131072,73427,False,llama_chat_v4,5d2869822989e19b
SEC_0047_16K,SEC_0047,SEC,RETRIEVAL_CALCULATION,16K,16175,16443,268,128,131072,65357,False,llama_chat_v4,5d2869822989e19b
SEC_0047_32K,SEC_0047,SEC,RETRIEVAL_CALCULATION,32K,32468,32736,268,128,131072,49064,False,llama_chat_v4,5d2869822989e19b
SEC_0047_64K,SEC_0047,SEC,RETRIEVAL_CALCULATION,64K,64992,65260,268,128,131072,16540,False,llama_chat_v4,5d2869822989e19b
SEC_0047_82K,SEC_0047,SEC,RETRIEVAL_CALCULATION,82K,81436,81704,268,128,131072,96,True,llama_chat_v4,5d2869822989e19b
SEC_0048_4K,SEC_0048,SEC,RETRIEVAL_CALCULATION,4K,4036,4300,264,128,131072,77500,False,llama_chat_v4,5d2869822989e19b
SEC_0048_8K,SEC_0048,SEC,RETRIEVAL_CALCULATION,8K,8079,8343,264,128,131072,73457,False,llama_chat_v4,5d2869822989e19b
SEC_0048_16K,SEC_0048,SEC,RETRIEVAL_CALCULATION,16K,16178,16442,264,128,131072,65358,False,llama_chat_v4,5d2869822989e19b
SEC_0048_32K,SEC_0048,SEC,RETRIEVAL_CALCULATION,32K,32491,32755,264,128,131072,49045,False,llama_chat_v4,5d2869822989e19b
SEC_0048_64K,SEC_0048,SEC,RETRIEVAL_CALCULATION,64K,65004,65268,264,128,131072,16532,False,llama_chat_v4,5d2869822989e19b
SEC_0048_82K,SEC_0048,SEC,RETRIEVAL_CALCULATION,82K,81423,81687,264,128,131072,113,True,llama_chat_v4,5d2869822989e19b
SEC_0049_4K,SEC_0049,SEC,RETRIEVAL_CALCULATION,4K,3998,4265,267,128,131072,77535,False,llama_chat_v4,5d2869822989e19b
SEC_0049_8K,SEC_0049,SEC,RETRIEVAL_CALCULATION,8K,8097,8364,267,128,131072,73436,False,llama_chat_v4,5d2869822989e19b
SEC_0049_16K,SEC_0049,SEC,RETRIEVAL_CALCULATION,16K,16164,16431,267,128,131072,65369,False,llama_chat_v4,5d2869822989e19b
SEC_0049_32K,SEC_0049,SEC,RETRIEVAL_CALCULATION,32K,32532,32799,267,128,131072,49001,False,llama_chat_v4,5d2869822989e19b
SEC_0049_64K,SEC_0049,SEC,RETRIEVAL_CALCULATION,64K,65062,65329,267,128,131072,16471,False,llama_chat_v4,5d2869822989e19b
SEC_0049_82K,SEC_0049,SEC,RETRIEVAL_CALCULATION,82K,81479,81746,267,128,131072,54,True,llama_chat_v4,5d2869822989e19b
SEC_0050_4K,SEC_0050,SEC,RETRIEVAL_CALCULATION,4K,4066,4335,269,128,131072,77465,False,llama_chat_v4,5d2869822989e19b
SEC_0050_8K,SEC_0050,SEC,RETRIEVAL_CALCULATION,8K,8060,8329,269,128,131072,73471,False,llama_chat_v4,5d2869822989e19b
SEC_0050_16K,SEC_0050,SEC,RETRIEVAL_CALCULATION,16K,16179,16448,269,128,131072,65352,False,llama_chat_v4,5d2869822989e19b
SEC_0050_32K,SEC_0050,SEC,RETRIEVAL_CALCULATION,32K,32524,32793,269,128,131072,49007,False,llama_chat_v4,5d2869822989e19b
SEC_0050_64K,SEC_0050,SEC,RETRIEVAL_CALCULATION,64K,65005,65274,269,128,131072,16526,False,llama_chat_v4,5d2869822989e19b
SEC_0050_82K,SEC_0050,SEC,RETRIEVAL_CALCULATION,82K,81388,81657,269,128,131072,143,True,llama_chat_v4,5d2869822989e19b
SEC_0051_4K,SEC_0051,SEC,RETRIEVAL_CALCULATION,4K,4063,4329,266,128,131072,77471,False,llama_chat_v4,5d2869822989e19b
SEC_0051_8K,SEC_0051,SEC,RETRIEVAL_CALCULATION,8K,8082,8348,266,128,131072,73452,False,llama_chat_v4,5d2869822989e19b
SEC_0051_16K,SEC_0051,SEC,RETRIEVAL_CALCULATION,16K,16205,16471,266,128,131072,65329,False,llama_chat_v4,5d2869822989e19b
SEC_0051_32K,SEC_0051,SEC,RETRIEVAL_CALCULATION,32K,32528,32794,266,128,131072,49006,False,llama_chat_v4,5d2869822989e19b
SEC_0051_64K,SEC_0051,SEC,RETRIEVAL_CALCULATION,64K,65036,65302,266,128,131072,16498,False,llama_chat_v4,5d2869822989e19b
SEC_0051_82K,SEC_0051,SEC,RETRIEVAL_CALCULATION,82K,81493,81759,266,128,131072,41,True,llama_chat_v4,5d2869822989e19b
SEC_0052_4K,SEC_0052,SEC,RETRIEVAL_CALCULATION,4K,4065,4333,268,128,131072,77467,False,llama_chat_v4,5d2869822989e19b
SEC_0052_8K,SEC_0052,SEC,RETRIEVAL_CALCULATION,8K,8136,8404,268,128,131072,73396,False,llama_chat_v4,5d2869822989e19b
SEC_0052_16K,SEC_0052,SEC,RETRIEVAL_CALCULATION,16K,16220,16488,268,128,131072,65312,False,llama_chat_v4,5d2869822989e19b
SEC_0052_32K,SEC_0052,SEC,RETRIEVAL_CALCULATION,32K,32511,32779,268,128,131072,49021,False,llama_chat_v4,5d2869822989e19b
SEC_0052_64K,SEC_0052,SEC,RETRIEVAL_CALCULATION,64K,65071,65339,268,128,131072,16461,False,llama_chat_v4,5d2869822989e19b
SEC_0052_82K,SEC_0052,SEC,RETRIEVAL_CALCULATION,82K,81506,81774,268,128,131072,26,True,llama_chat_v4,5d2869822989e19b
SEC_0053_4K,SEC_0053,SEC,RETRIEVAL_CALCULATION,4K,3979,4246,267,128,131072,77554,False,llama_chat_v4,5d2869822989e19b
SEC_0053_8K,SEC_0053,SEC,RETRIEVAL_CALCULATION,8K,8062,8329,267,128,131072,73471,False,llama_chat_v4,5d2869822989e19b
SEC_0053_16K,SEC_0053,SEC,RETRIEVAL_CALCULATION,16K,16268,16535,267,128,131072,65265,False,llama_chat_v4,5d2869822989e19b
SEC_0053_32K,SEC_0053,SEC,RETRIEVAL_CALCULATION,32K,32528,32795,267,128,131072,49005,False,llama_chat_v4,5d2869822989e19b
SEC_0053_64K,SEC_0053,SEC,RETRIEVAL_CALCULATION,64K,64990,65257,267,128,131072,16543,False,llama_chat_v4,5d2869822989e19b
SEC_0053_82K,SEC_0053,SEC,RETRIEVAL_CALCULATION,82K,81492,81759,267,128,131072,41,True,llama_chat_v4,5d2869822989e19b
SEC_0054_4K,SEC_0054,SEC,RETRIEVAL_CALCULATION,4K,4015,4285,270,128,131072,77515,False,llama_chat_v4,5d2869822989e19b
SEC_0054_8K,SEC_0054,SEC,RETRIEVAL_CALCULATION,8K,8136,8406,270,128,131072,73394,False,llama_chat_v4,5d2869822989e19b
SEC_0054_16K,SEC_0054,SEC,RETRIEVAL_CALCULATION,16K,16240,16510,270,128,131072,65290,False,llama_chat_v4,5d2869822989e19b
SEC_0054_32K,SEC_0054,SEC,RETRIEVAL_CALCULATION,32K,32510,32780,270,128,131072,49020,False,llama_chat_v4,5d2869822989e19b
SEC_0054_64K,SEC_0054,SEC,RETRIEVAL_CALCULATION,64K,65089,65359,270,128,131072,16441,False,llama_chat_v4,5d2869822989e19b
SEC_0054_82K,SEC_0054,SEC,RETRIEVAL_CALCULATION,82K,81504,81774,270,128,131072,26,True,llama_chat_v4,5d2869822989e19b
SEC_0055_4K,SEC_0055,SEC,RETRIEVAL_CALCULATION,4K,4067,4331,264,128,131072,77469,False,llama_chat_v4,5d2869822989e19b
SEC_0055_8K,SEC_0055,SEC,RETRIEVAL_CALCULATION,8K,8028,8292,264,128,131072,73508,False,llama_chat_v4,5d2869822989e19b
SEC_0055_16K,SEC_0055,SEC,RETRIEVAL_CALCULATION,16K,16166,16430,264,128,131072,65370,False,llama_chat_v4,5d2869822989e19b
SEC_0055_32K,SEC_0055,SEC,RETRIEVAL_CALCULATION,32K,32432,32696,264,128,131072,49104,False,llama_chat_v4,5d2869822989e19b
SEC_0055_64K,SEC_0055,SEC,RETRIEVAL_CALCULATION,64K,65074,65338,264,128,131072,16462,False,llama_chat_v4,5d2869822989e19b
SEC_0055_82K,SEC_0055,SEC,RETRIEVAL_CALCULATION,82K,81482,81746,264,128,131072,54,True,llama_chat_v4,5d2869822989e19b
SEC_0056_4K,SEC_0056,SEC,RETRIEVAL_CALCULATION,4K,3986,4252,266,128,131072,77548,False,llama_chat_v4,5d2869822989e19b
SEC_0056_8K,SEC_0056,SEC,RETRIEVAL_CALCULATION,8K,8089,8355,266,128,131072,73445,False,llama_chat_v4,5d2869822989e19b
SEC_0056_16K,SEC_0056,SEC,RETRIEVAL_CALCULATION,16K,16193,16459,266,128,131072,65341,False,llama_chat_v4,5d2869822989e19b
SEC_0056_32K,SEC_0056,SEC,RETRIEVAL_CALCULATION,32K,32508,32774,266,128,131072,49026,False,llama_chat_v4,5d2869822989e19b
SEC_0056_64K,SEC_0056,SEC,RETRIEVAL_CALCULATION,64K,64995,65261,266,128,131072,16539,False,llama_chat_v4,5d2869822989e19b
SEC_0056_82K,SEC_0056,SEC,RETRIEVAL_CALCULATION,82K,81430,81696,266,128,131072,104,True,llama_chat_v4,5d2869822989e19b
SEC_0057_4K,SEC_0057,SEC,RETRIEVAL_CALCULATION,4K,4066,4336,270,128,131072,77464,False,llama_chat_v4,5d2869822989e19b
SEC_0057_8K,SEC_0057,SEC,RETRIEVAL_CALCULATION,8K,8053,8323,270,128,131072,73477,False,llama_chat_v4,5d2869822989e19b
SEC_0057_16K,SEC_0057,SEC,RETRIEVAL_CALCULATION,16K,16164,16434,270,128,131072,65366,False,llama_chat_v4,5d2869822989e19b
SEC_0057_32K,SEC_0057,SEC,RETRIEVAL_CALCULATION,32K,32445,32715,270,128,131072,49085,False,llama_chat_v4,5d2869822989e19b
SEC_0057_64K,SEC_0057,SEC,RETRIEVAL_CALCULATION,64K,65024,65294,270,128,131072,16506,False,llama_chat_v4,5d2869822989e19b
SEC_0057_82K,SEC_0057,SEC,RETRIEVAL_CALCULATION,82K,81391,81661,270,128,131072,139,True,llama_chat_v4,5d2869822989e19b
SEC_0058_4K,SEC_0058,SEC,RETRIEVAL_CALCULATION,4K,4065,4333,268,128,131072,77467,False,llama_chat_v4,5d2869822989e19b
SEC_0058_8K,SEC_0058,SEC,RETRIEVAL_CALCULATION,8K,8027,8295,268,128,131072,73505,False,llama_chat_v4,5d2869822989e19b
SEC_0058_16K,SEC_0058,SEC,RETRIEVAL_CALCULATION,16K,16200,16468,268,128,131072,65332,False,llama_chat_v4,5d2869822989e19b
SEC_0058_32K,SEC_0058,SEC,RETRIEVAL_CALCULATION,32K,32486,32754,268,128,131072,49046,False,llama_chat_v4,5d2869822989e19b
SEC_0058_64K,SEC_0058,SEC,RETRIEVAL_CALCULATION,64K,65020,65288,268,128,131072,16512,False,llama_chat_v4,5d2869822989e19b
SEC_0058_82K,SEC_0058,SEC,RETRIEVAL_CALCULATION,82K,81497,81765,268,128,131072,35,True,llama_chat_v4,5d2869822989e19b
SEC_0059_4K,SEC_0059,SEC,RETRIEVAL_CALCULATION,4K,4065,4334,269,128,131072,77466,False,llama_chat_v4,5d2869822989e19b
SEC_0059_8K,SEC_0059,SEC,RETRIEVAL_CALCULATION,8K,8065,8334,269,128,131072,73466,False,llama_chat_v4,5d2869822989e19b
SEC_0059_16K,SEC_0059,SEC,RETRIEVAL_CALCULATION,16K,16200,16469,269,128,131072,65331,False,llama_chat_v4,5d2869822989e19b
SEC_0059_32K,SEC_0059,SEC,RETRIEVAL_CALCULATION,32K,32435,32704,269,128,131072,49096,False,llama_chat_v4,5d2869822989e19b
SEC_0059_64K,SEC_0059,SEC,RETRIEVAL_CALCULATION,64K,65071,65340,269,128,131072,16460,False,llama_chat_v4,5d2869822989e19b
SEC_0059_82K,SEC_0059,SEC,RETRIEVAL_CALCULATION,82K,81506,81775,269,128,131072,25,True,llama_chat_v4,5d2869822989e19b
SEC_0060_4K,SEC_0060,SEC,RETRIEVAL_CALCULATION,4K,4066,4331,265,128,131072,77469,False,llama_chat_v4,5d2869822989e19b
SEC_0060_8K,SEC_0060,SEC,RETRIEVAL_CALCULATION,8K,8125,8390,265,128,131072,73410,False,llama_chat_v4,5d2869822989e19b
SEC_0060_16K,SEC_0060,SEC,RETRIEVAL_CALCULATION,16K,16231,16496,265,128,131072,65304,False,llama_chat_v4,5d2869822989e19b
SEC_0060_32K,SEC_0060,SEC,RETRIEVAL_CALCULATION,32K,32534,32799,265,128,131072,49001,False,llama_chat_v4,5d2869822989e19b
SEC_0060_64K,SEC_0060,SEC,RETRIEVAL_CALCULATION,64K,65039,65304,265,128,131072,16496,False,llama_chat_v4,5d2869822989e19b
SEC_0060_82K,SEC_0060,SEC,RETRIEVAL_CALCULATION,82K,81490,81755,265,128,131072,45,True,llama_chat_v4,5d2869822989e19b
SEC_0061_4K,SEC_0061,SEC,RETRIEVAL_CALCULATION,4K,4067,4331,264,128,131072,77469,False,llama_chat_v4,5d2869822989e19b
SEC_0061_8K,SEC_0061,SEC,RETRIEVAL_CALCULATION,8K,8081,8345,264,128,131072,73455,False,llama_chat_v4,5d2869822989e19b
SEC_0061_16K,SEC_0061,SEC,RETRIEVAL_CALCULATION,16K,16188,16452,264,128,131072,65348,False,llama_chat_v4,5d2869822989e19b
SEC_0061_32K,SEC_0061,SEC,RETRIEVAL_CALCULATION,32K,32510,32774,264,128,131072,49026,False,llama_chat_v4,5d2869822989e19b
