model,model_label,instance_id,question_family_id,context_length_label,domain,question_type,answer_correct,accurate,inaccurate,input_tokens,context_log2
llama32_3b,Llama-3.2-3B-Instruct,SEC_0086_16K,SEC_0086,16K,SEC,TEMPORAL_VERSION,False,0,1,16473,14.007815696665421
llama32_3b,Llama-3.2-3B-Instruct,CT_0057_16K,CT_0057,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16391,14.000616254183969
llama32_3b,Llama-3.2-3B-Instruct,CT_0091_64K,CT_0091,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,65279,15.994331336581729
llama32_3b,Llama-3.2-3B-Instruct,FRED_0090_16K,FRED_0090,16K,FRED,ENTITY_UNIT_BINDING,True,1,0,16421,14.003254366050772
llama32_3b,Llama-3.2-3B-Instruct,FRED_0052_82K,FRED_0052,82K,FRED,RETRIEVAL_CALCULATION,False,0,1,81776,16.31938987600021
llama32_3b,Llama-3.2-3B-Instruct,SEC_0090_4K,SEC_0090,4K,SEC,TEMPORAL_VERSION,False,0,1,4347,12.085804380278086
llama32_3b,Llama-3.2-3B-Instruct,SEC_0097_4K,SEC_0097,4K,SEC,ENTITY_UNIT_BINDING,False,0,1,4226,12.04507705193494
llama32_3b,Llama-3.2-3B-Instruct,CT_0006_64K,CT_0006,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,65211,15.992827722946036
llama32_3b,Llama-3.2-3B-Instruct,SEC_0116_32K,SEC_0116,32K,SEC,UNANSWERABLE,False,0,1,32679,14.99607621624252
llama32_3b,Llama-3.2-3B-Instruct,SEC_0002_8K,SEC_0002,8K,SEC,DIRECT_RETRIEVAL,False,0,1,8305,13.019764452849738
llama32_3b,Llama-3.2-3B-Instruct,FRED_0098_4K,FRED_0098,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4259,12.056299014550337
llama32_3b,Llama-3.2-3B-Instruct,SEC_0053_64K,SEC_0053,64K,SEC,RETRIEVAL_CALCULATION,False,0,1,65257,15.993845044812407
llama32_3b,Llama-3.2-3B-Instruct,CT_0014_4K,CT_0014,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,4263,12.057653339963936
llama32_3b,Llama-3.2-3B-Instruct,FRED_0117_64K,FRED_0117,64K,FRED,UNANSWERABLE,False,0,1,64951,15.98706411744639
llama32_3b,Llama-3.2-3B-Instruct,FRED_0076_16K,FRED_0076,16K,FRED,TEMPORAL_VERSION,False,0,1,16422,14.003342220086113
llama32_3b,Llama-3.2-3B-Instruct,FRED_0043_82K,FRED_0043,82K,FRED,DIRECT_RETRIEVAL,True,1,0,81724,16.318472198389742
llama32_3b,Llama-3.2-3B-Instruct,FRED_0057_8K,FRED_0057,8K,FRED,RETRIEVAL_CALCULATION,True,1,0,8378,13.032390168866524
llama32_3b,Llama-3.2-3B-Instruct,CT_0111_64K,CT_0111,64K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,65163,15.991765404307479
llama32_3b,Llama-3.2-3B-Instruct,FDA_0009_32K,FDA_0009,32K,FDA,ENTITY_UNIT_BINDING,False,0,1,32635,14.994132418851395
llama32_3b,Llama-3.2-3B-Instruct,CT_0100_64K,CT_0100,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,65186,15.99227452959858
llama32_3b,Llama-3.2-3B-Instruct,SEC_0074_82K,SEC_0074,82K,SEC,RETRIEVAL_CALCULATION,False,0,1,81707,16.318172061747568
llama32_3b,Llama-3.2-3B-Instruct,SEC_0009_8K,SEC_0009,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8322,13.022714573044759
llama32_3b,Llama-3.2-3B-Instruct,FDA_0006_82K,FDA_0006,82K,FDA,ENTITY_UNIT_BINDING,False,0,1,81796,16.319742673556778
llama32_3b,Llama-3.2-3B-Instruct,FDA_0062_8K,FDA_0062,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8360,13.029287226968245
llama32_3b,Llama-3.2-3B-Instruct,SEC_0098_64K,SEC_0098,64K,SEC,ENTITY_UNIT_BINDING,True,1,0,65316,15.99514882144625
llama32_3b,Llama-3.2-3B-Instruct,FDA_0122_64K,FDA_0122,64K,FDA,UNANSWERABLE,False,0,1,65027,15.988751246585215
llama32_3b,Llama-3.2-3B-Instruct,FDA_0021_32K,FDA_0021,32K,FDA,UNANSWERABLE,False,0,1,32604,14.99276135094313
llama32_3b,Llama-3.2-3B-Instruct,SEC_0034_8K,SEC_0034,8K,SEC,DIRECT_RETRIEVAL,False,0,1,8322,13.022714573044759
llama32_3b,Llama-3.2-3B-Instruct,SEC_0106_8K,SEC_0106,8K,SEC,UNANSWERABLE,True,1,0,8313,13.021153496202572
llama32_3b,Llama-3.2-3B-Instruct,SEC_0004_4K,SEC_0004,4K,SEC,DIRECT_RETRIEVAL,True,1,0,4269,12.059682447247638
llama32_3b,Llama-3.2-3B-Instruct,SEC_0079_8K,SEC_0079,8K,SEC,TEMPORAL_VERSION,False,0,1,8299,13.018721791970178
llama32_3b,Llama-3.2-3B-Instruct,CT_0042_4K,CT_0042,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4229,12.046100845028802
llama32_3b,Llama-3.2-3B-Instruct,CT_0079_16K,CT_0079,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,16474,14.007903273382047
llama32_3b,Llama-3.2-3B-Instruct,CT_0060_8K,CT_0060,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8361,13.029459787824965
llama32_3b,Llama-3.2-3B-Instruct,FRED_0090_64K,FRED_0090,64K,FRED,ENTITY_UNIT_BINDING,True,1,0,64975,15.987597108246925
llama32_3b,Llama-3.2-3B-Instruct,FRED_0033_32K,FRED_0033,32K,FRED,DIRECT_RETRIEVAL,False,0,1,32589,14.99209746291849
llama32_3b,Llama-3.2-3B-Instruct,SEC_0122_16K,SEC_0122,16K,SEC,UNANSWERABLE,True,1,0,16425,14.003605750097055
llama32_3b,Llama-3.2-3B-Instruct,FRED_0125_8K,FRED_0125,8K,FRED,UNANSWERABLE,True,1,0,8277,13.01489224207443
llama32_3b,Llama-3.2-3B-Instruct,FDA_0027_8K,FDA_0027,8K,FDA,DIRECT_RETRIEVAL,True,1,0,8296,13.018200178813226
llama32_3b,Llama-3.2-3B-Instruct,FDA_0052_32K,FDA_0052,32K,FDA,RETRIEVAL_CALCULATION,False,0,1,32641,14.9943976363975
llama32_3b,Llama-3.2-3B-Instruct,CT_0041_8K,CT_0041,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8293,13.017678376996377
llama32_3b,Llama-3.2-3B-Instruct,CT_0050_32K,CT_0050,32K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,32689,14.996517623368986
llama32_3b,Llama-3.2-3B-Instruct,SEC_0106_4K,SEC_0106,4K,SEC,UNANSWERABLE,True,1,0,4307,12.072467608241858
llama32_3b,Llama-3.2-3B-Instruct,FRED_0029_8K,FRED_0029,8K,FRED,DIRECT_RETRIEVAL,False,0,1,8289,13.016982347533649
llama32_3b,Llama-3.2-3B-Instruct,SEC_0073_4K,SEC_0073,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4340,12.083479327331842
llama32_3b,Llama-3.2-3B-Instruct,SEC_0088_16K,SEC_0088,16K,SEC,TEMPORAL_VERSION,True,1,0,16549,14.01445642204245
llama32_3b,Llama-3.2-3B-Instruct,SEC_0062_32K,SEC_0062,32K,SEC,RETRIEVAL_CALCULATION,False,0,1,32798,15.001320222500901
llama32_3b,Llama-3.2-3B-Instruct,SEC_0006_16K,SEC_0006,16K,SEC,ENTITY_UNIT_BINDING,False,0,1,16514,14.011401989880063
llama32_3b,Llama-3.2-3B-Instruct,CT_0109_8K,CT_0109,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8270,13.013671614058637
llama32_3b,Llama-3.2-3B-Instruct,FDA_0080_4K,FDA_0080,4K,FDA,TEMPORAL_VERSION,True,1,0,4268,12.059344460824425
llama32_3b,Llama-3.2-3B-Instruct,CT_0001_32K,CT_0001,32K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,32720,14.997885127829111
llama32_3b,Llama-3.2-3B-Instruct,SEC_0123_8K,SEC_0123,8K,SEC,UNANSWERABLE,True,1,0,8382,13.03307880613062
llama32_3b,Llama-3.2-3B-Instruct,SEC_0121_32K,SEC_0121,32K,SEC,UNANSWERABLE,False,0,1,32782,15.000616254183969
llama32_3b,Llama-3.2-3B-Instruct,FDA_0091_32K,FDA_0091,32K,FDA,ENTITY_UNIT_BINDING,True,1,0,32669,14.995634674021748
llama32_3b,Llama-3.2-3B-Instruct,FRED_0041_4K,FRED_0041,4K,FRED,DIRECT_RETRIEVAL,False,0,1,4291,12.067098185748385
llama32_3b,Llama-3.2-3B-Instruct,FRED_0069_16K,FRED_0069,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16438,14.004747157546761
llama32_3b,Llama-3.2-3B-Instruct,FRED_0096_32K,FRED_0096,32K,FRED,ENTITY_UNIT_BINDING,True,1,0,32599,14.992540088877933
llama32_3b,Llama-3.2-3B-Instruct,CT_0003_32K,CT_0003,32K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,32688,14.996473488733228
llama32_3b,Llama-3.2-3B-Instruct,SEC_0072_64K,SEC_0072,64K,SEC,RETRIEVAL_CALCULATION,False,0,1,65355,15.996009993523685
llama32_3b,Llama-3.2-3B-Instruct,FDA_0052_4K,FDA_0052,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4274,12.061371192659811
llama32_3b,Llama-3.2-3B-Instruct,SEC_0082_82K,SEC_0082,82K,SEC,TEMPORAL_VERSION,True,1,0,81683,16.317748233101625
llama32_3b,Llama-3.2-3B-Instruct,FDA_0076_16K,FDA_0076,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16408,14.002111776479852
llama32_3b,Llama-3.2-3B-Instruct,SEC_0006_32K,SEC_0006,32K,SEC,ENTITY_UNIT_BINDING,False,0,1,32778,15.000440208419151
llama32_3b,Llama-3.2-3B-Instruct,SEC_0047_4K,SEC_0047,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4330,12.080151309614088
llama32_3b,Llama-3.2-3B-Instruct,SEC_0055_82K,SEC_0055,82K,SEC,RETRIEVAL_CALCULATION,False,0,1,81746,16.318860517850087
llama32_3b,Llama-3.2-3B-Instruct,FDA_0046_16K,FDA_0046,16K,FDA,RETRIEVAL_CALCULATION,True,1,0,16386,14.000176099486442
llama32_3b,Llama-3.2-3B-Instruct,SEC_0092_16K,SEC_0092,16K,SEC,TEMPORAL_VERSION,True,1,0,16397,14.00114426262254
llama32_3b,Llama-3.2-3B-Instruct,FRED_0078_82K,FRED_0078,82K,FRED,TEMPORAL_VERSION,True,1,0,81773,16.31933694892486
llama32_3b,Llama-3.2-3B-Instruct,CT_0043_16K,CT_0043,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,16443,14.0051859200698
llama32_3b,Llama-3.2-3B-Instruct,CT_0015_8K,CT_0015,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8367,13.030494719749468
llama32_3b,Llama-3.2-3B-Instruct,FRED_0076_8K,FRED_0076,8K,FRED,TEMPORAL_VERSION,False,0,1,8334,13.024793384702548
llama32_3b,Llama-3.2-3B-Instruct,SEC_0012_4K,SEC_0012,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4215,12.041316915829444
llama32_3b,Llama-3.2-3B-Instruct,CT_0055_32K,CT_0055,32K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,32615,14.993248008070664
llama32_3b,Llama-3.2-3B-Instruct,FDA_0074_82K,FDA_0074,82K,FDA,RETRIEVAL_CALCULATION,False,0,1,81717,16.318348620275408
llama32_3b,Llama-3.2-3B-Instruct,FRED_0060_8K,FRED_0060,8K,FRED,RETRIEVAL_CALCULATION,False,0,1,8366,13.030322282644034
llama32_3b,Llama-3.2-3B-Instruct,FRED_0007_64K,FRED_0007,64K,FRED,ENTITY_UNIT_BINDING,True,1,0,64980,15.987708123216846
llama32_3b,Llama-3.2-3B-Instruct,FRED_0022_64K,FRED_0022,64K,FRED,UNANSWERABLE,False,0,1,64936,15.986730898175647
llama32_3b,Llama-3.2-3B-Instruct,FRED_0058_32K,FRED_0058,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,32653,14.994927925265866
llama32_3b,Llama-3.2-3B-Instruct,SEC_0029_16K,SEC_0029,16K,SEC,DIRECT_RETRIEVAL,False,0,1,16421,14.003254366050772
llama32_3b,Llama-3.2-3B-Instruct,CT_0080_8K,CT_0080,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8365,13.030149824925715
llama32_3b,Llama-3.2-3B-Instruct,FRED_0084_4K,FRED_0084,4K,FRED,TEMPORAL_VERSION,True,1,0,4279,12.06305796362349
llama32_3b,Llama-3.2-3B-Instruct,FDA_0098_82K,FDA_0098,82K,FDA,ENTITY_UNIT_BINDING,False,0,1,81793,16.319689759422904
llama32_3b,Llama-3.2-3B-Instruct,FDA_0047_8K,FDA_0047,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8267,13.01314817145476
llama32_3b,Llama-3.2-3B-Instruct,FDA_0084_64K,FDA_0084,64K,FDA,TEMPORAL_VERSION,True,1,0,65071,15.989727104541824
llama32_3b,Llama-3.2-3B-Instruct,SEC_0048_32K,SEC_0048,32K,SEC,RETRIEVAL_CALCULATION,False,0,1,32755,14.99942752817247
llama32_3b,Llama-3.2-3B-Instruct,SEC_0108_32K,SEC_0108,32K,SEC,UNANSWERABLE,False,0,1,32765,14.999867911277503
llama32_3b,Llama-3.2-3B-Instruct,CT_0084_16K,CT_0084,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,16461,14.00676436119103
llama32_3b,Llama-3.2-3B-Instruct,CT_0094_8K,CT_0094,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8382,13.03307880613062
llama32_3b,Llama-3.2-3B-Instruct,CT_0010_32K,CT_0010,32K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,32614,14.993203773296528
llama32_3b,Llama-3.2-3B-Instruct,FDA_0006_4K,FDA_0006,4K,FDA,ENTITY_UNIT_BINDING,True,1,0,4277,12.062383491876334
llama32_3b,Llama-3.2-3B-Instruct,FRED_0021_4K,FRED_0021,4K,FRED,UNANSWERABLE,True,1,0,4258,12.055960234452295
llama32_3b,Llama-3.2-3B-Instruct,FRED_0074_32K,FRED_0074,32K,FRED,TEMPORAL_VERSION,False,0,1,32655,14.995016287796725
llama32_3b,Llama-3.2-3B-Instruct,SEC_0075_16K,SEC_0075,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16446,14.00544911354693
llama32_3b,Llama-3.2-3B-Instruct,SEC_0045_82K,SEC_0045,82K,SEC,DIRECT_RETRIEVAL,False,0,1,81707,16.318172061747568
llama32_3b,Llama-3.2-3B-Instruct,CT_0098_32K,CT_0098,32K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,32787,15.000836281185094
llama32_3b,Llama-3.2-3B-Instruct,FDA_0115_64K,FDA_0115,64K,FDA,UNANSWERABLE,False,0,1,65062,15.989527550925313
llama32_3b,Llama-3.2-3B-Instruct,FDA_0021_4K,FDA_0021,4K,FDA,UNANSWERABLE,False,0,1,4253,12.054265139625764
llama32_3b,Llama-3.2-3B-Instruct,SEC_0006_8K,SEC_0006,8K,SEC,ENTITY_UNIT_BINDING,False,0,1,8358,13.02894204332241
llama32_3b,Llama-3.2-3B-Instruct,CT_0050_82K,CT_0050,82K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,81744,16.3188252203997
llama32_3b,Llama-3.2-3B-Instruct,FDA_0013_64K,FDA_0013,64K,FDA,RETRIEVAL_CALCULATION,False,0,1,65018,15.988551557932999
llama32_3b,Llama-3.2-3B-Instruct,SEC_0124_8K,SEC_0124,8K,SEC,UNANSWERABLE,True,1,0,8358,13.02894204332241
llama32_3b,Llama-3.2-3B-Instruct,FRED_0108_4K,FRED_0108,4K,FRED,UNANSWERABLE,True,1,0,4262,12.057314877782703
llama32_3b,Llama-3.2-3B-Instruct,SEC_0119_82K,SEC_0119,82K,SEC,UNANSWERABLE,False,0,1,81760,16.319107575824983
llama32_3b,Llama-3.2-3B-Instruct,FRED_0087_32K,FRED_0087,32K,FRED,TEMPORAL_VERSION,False,0,1,32617,14.993336473550265
llama32_3b,Llama-3.2-3B-Instruct,SEC_0042_32K,SEC_0042,32K,SEC,DIRECT_RETRIEVAL,False,0,1,32689,14.996517623368986
llama32_3b,Llama-3.2-3B-Instruct,FDA_0005_4K,FDA_0005,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4280,12.06339508128851
llama32_3b,Llama-3.2-3B-Instruct,FRED_0122_64K,FRED_0122,64K,FRED,UNANSWERABLE,False,0,1,64995,15.988041116880387
llama32_3b,Llama-3.2-3B-Instruct,CT_0093_82K,CT_0093,82K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,81767,16.31923108894872
llama32_3b,Llama-3.2-3B-Instruct,FRED_0063_32K,FRED_0063,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,32611,14.993071060835794
llama32_3b,Llama-3.2-3B-Instruct,SEC_0089_32K,SEC_0089,32K,SEC,TEMPORAL_VERSION,False,0,1,32750,14.999207286199537
llama32_3b,Llama-3.2-3B-Instruct,SEC_0037_82K,SEC_0037,82K,SEC,DIRECT_RETRIEVAL,True,1,0,81665,16.317430279887123
llama32_3b,Llama-3.2-3B-Instruct,FDA_0061_4K,FDA_0061,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4283,12.064405961891042
llama32_3b,Llama-3.2-3B-Instruct,CT_0015_16K,CT_0015,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16486,14.008953779526196
llama32_3b,Llama-3.2-3B-Instruct,CT_0056_4K,CT_0056,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,4259,12.056299014550337
llama32_3b,Llama-3.2-3B-Instruct,FRED_0119_82K,FRED_0119,82K,FRED,UNANSWERABLE,False,0,1,81778,16.31942515963842
llama32_3b,Llama-3.2-3B-Instruct,SEC_0111_82K,SEC_0111,82K,SEC,UNANSWERABLE,False,0,1,81727,16.318525157198476
llama32_3b,Llama-3.2-3B-Instruct,CT_0034_64K,CT_0034,64K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,65130,15.991034606223662
llama32_3b,Llama-3.2-3B-Instruct,FRED_0084_32K,FRED_0084,32K,FRED,TEMPORAL_VERSION,False,0,1,32554,14.990547201761041
llama32_3b,Llama-3.2-3B-Instruct,FDA_0115_16K,FDA_0115,16K,FDA,UNANSWERABLE,False,0,1,16407,14.002023847481446
llama32_3b,Llama-3.2-3B-Instruct,CT_0016_82K,CT_0016,82K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,81763,16.319160511315687
llama32_3b,Llama-3.2-3B-Instruct,FRED_0047_4K,FRED_0047,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4317,12.075813377461454
llama32_3b,Llama-3.2-3B-Instruct,FRED_0013_4K,FRED_0013,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4296,12.068778277985412
llama32_3b,Llama-3.2-3B-Instruct,FRED_0075_64K,FRED_0075,64K,FRED,TEMPORAL_VERSION,False,0,1,64948,15.98699747974905
llama32_3b,Llama-3.2-3B-Instruct,FDA_0031_4K,FDA_0031,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4230,12.046441948007311
llama32_3b,Llama-3.2-3B-Instruct,CT_0070_8K,CT_0070,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8351,13.027733249752831
llama32_3b,Llama-3.2-3B-Instruct,FRED_0010_8K,FRED_0010,8K,FRED,RETRIEVAL_CALCULATION,False,0,1,8378,13.032390168866524
llama32_3b,Llama-3.2-3B-Instruct,SEC_0066_82K,SEC_0066,82K,SEC,RETRIEVAL_CALCULATION,False,0,1,81697,16.317995481609668
llama32_3b,Llama-3.2-3B-Instruct,SEC_0058_82K,SEC_0058,82K,SEC,RETRIEVAL_CALCULATION,False,0,1,81765,16.31919580056379
llama32_3b,Llama-3.2-3B-Instruct,FRED_0064_82K,FRED_0064,82K,FRED,RETRIEVAL_CALCULATION,False,0,1,81735,16.318666371185046
llama32_3b,Llama-3.2-3B-Instruct,FRED_0051_4K,FRED_0051,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4298,12.069449767427784
llama32_3b,Llama-3.2-3B-Instruct,FDA_0028_8K,FDA_0028,8K,FDA,DIRECT_RETRIEVAL,True,1,0,8274,13.014369242235137
llama32_3b,Llama-3.2-3B-Instruct,SEC_0048_64K,SEC_0048,64K,SEC,RETRIEVAL_CALCULATION,False,0,1,65268,15.99408821118647
llama32_3b,Llama-3.2-3B-Instruct,CT_0038_82K,CT_0038,82K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,81688,16.317836541004578
llama32_3b,Llama-3.2-3B-Instruct,FDA_0017_82K,FDA_0017,82K,FDA,RETRIEVAL_CALCULATION,False,0,1,81722,16.31843689143721
llama32_3b,Llama-3.2-3B-Instruct,SEC_0049_64K,SEC_0049,64K,SEC,RETRIEVAL_CALCULATION,False,0,1,65329,15.995435935925848
llama32_3b,Llama-3.2-3B-Instruct,FRED_0063_16K,FRED_0063,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16414,14.002639237959455
llama32_3b,Llama-3.2-3B-Instruct,CT_0080_32K,CT_0080,32K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,32682,14.9962086525616
llama32_3b,Llama-3.2-3B-Instruct,CT_0012_82K,CT_0012,82K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,81719,16.318383929388236
llama32_3b,Llama-3.2-3B-Instruct,SEC_0118_16K,SEC_0118,16K,SEC,UNANSWERABLE,True,1,0,16395,14.000968281280423
llama32_3b,Llama-3.2-3B-Instruct,FDA_0036_4K,FDA_0036,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4284,12.064742764750257
llama32_3b,Llama-3.2-3B-Instruct,CT_0045_32K,CT_0045,32K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,32676,14.995943767764953
llama32_3b,Llama-3.2-3B-Instruct,SEC_0086_32K,SEC_0086,32K,SEC,TEMPORAL_VERSION,False,0,1,32816,15.002111776479852
llama32_3b,Llama-3.2-3B-Instruct,FDA_0098_32K,FDA_0098,32K,FDA,ENTITY_UNIT_BINDING,True,1,0,32633,14.994044002166873
llama32_3b,Llama-3.2-3B-Instruct,SEC_0110_82K,SEC_0110,82K,SEC,UNANSWERABLE,False,0,1,81775,16.319372233857504
llama32_3b,Llama-3.2-3B-Instruct,FRED_0111_82K,FRED_0111,82K,FRED,UNANSWERABLE,False,0,1,81740,16.31875462290802
llama32_3b,Llama-3.2-3B-Instruct,FRED_0076_4K,FRED_0076,4K,FRED,TEMPORAL_VERSION,False,0,1,4238,12.04916787237217
llama32_3b,Llama-3.2-3B-Instruct,CT_0085_4K,CT_0085,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4290,12.066761932386909
llama32_3b,Llama-3.2-3B-Instruct,CT_0101_64K,CT_0101,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,65206,15.992717101244756
llama32_3b,Llama-3.2-3B-Instruct,FDA_0024_16K,FDA_0024,16K,FDA,UNANSWERABLE,False,0,1,16406,14.001935913123642
llama32_3b,Llama-3.2-3B-Instruct,FRED_0026_16K,FRED_0026,16K,FRED,DIRECT_RETRIEVAL,True,1,0,16397,14.00114426262254
llama32_3b,Llama-3.2-3B-Instruct,CT_0103_64K,CT_0103,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,65185,15.992252397451999
llama32_3b,Llama-3.2-3B-Instruct,FRED_0078_8K,FRED_0078,8K,FRED,TEMPORAL_VERSION,False,0,1,8295,13.018026265843226
llama32_3b,Llama-3.2-3B-Instruct,FDA_0037_64K,FDA_0037,64K,FDA,DIRECT_RETRIEVAL,True,1,0,65087,15.990081798387312
llama32_3b,Llama-3.2-3B-Instruct,FRED_0039_8K,FRED_0039,8K,FRED,DIRECT_RETRIEVAL,True,1,0,8349,13.027387694052763
llama32_3b,Llama-3.2-3B-Instruct,FRED_0081_4K,FRED_0081,4K,FRED,TEMPORAL_VERSION,False,0,1,4246,12.051888655905378
llama32_3b,Llama-3.2-3B-Instruct,SEC_0099_4K,SEC_0099,4K,SEC,ENTITY_UNIT_BINDING,True,1,0,4284,12.064742764750257
llama32_3b,Llama-3.2-3B-Instruct,FRED_0107_32K,FRED_0107,32K,FRED,UNANSWERABLE,False,0,1,32585,14.99192037450376
llama32_3b,Llama-3.2-3B-Instruct,FRED_0092_4K,FRED_0092,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4291,12.067098185748385
llama32_3b,Llama-3.2-3B-Instruct,FRED_0124_8K,FRED_0124,8K,FRED,UNANSWERABLE,True,1,0,8311,13.020806360724265
llama32_3b,Llama-3.2-3B-Instruct,CT_0035_64K,CT_0035,64K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,65176,15.992053192852639
llama32_3b,Llama-3.2-3B-Instruct,SEC_0051_32K,SEC_0051,32K,SEC,RETRIEVAL_CALCULATION,False,0,1,32794,15.00114426262254
llama32_3b,Llama-3.2-3B-Instruct,FDA_0065_16K,FDA_0065,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16490,14.00930377832483
llama32_3b,Llama-3.2-3B-Instruct,CT_0113_32K,CT_0113,32K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,32688,14.996473488733228
llama32_3b,Llama-3.2-3B-Instruct,SEC_0008_4K,SEC_0008,4K,SEC,ENTITY_UNIT_BINDING,False,0,1,4311,12.073806847178492
llama32_3b,Llama-3.2-3B-Instruct,CT_0006_32K,CT_0006,32K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,32689,14.996517623368986
llama32_3b,Llama-3.2-3B-Instruct,FDA_0033_4K,FDA_0033,4K,FDA,DIRECT_RETRIEVAL,False,0,1,4317,12.075813377461454
llama32_3b,Llama-3.2-3B-Instruct,SEC_0069_16K,SEC_0069,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16512,14.011227255423254
llama32_3b,Llama-3.2-3B-Instruct,SEC_0077_64K,SEC_0077,64K,SEC,RETRIEVAL_CALCULATION,False,0,1,65345,15.995789229171168
llama32_3b,Llama-3.2-3B-Instruct,CT_0052_16K,CT_0052,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16403,14.001672077887289
llama32_3b,Llama-3.2-3B-Instruct,CT_0122_16K,CT_0122,16K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,16448,14.005624549193879
llama32_3b,Llama-3.2-3B-Instruct,CT_0043_82K,CT_0043,82K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,81799,16.319795585749976
llama32_3b,Llama-3.2-3B-Instruct,FDA_0097_82K,FDA_0097,82K,FDA,ENTITY_UNIT_BINDING,False,0,1,81784,16.319531005375808
llama32_3b,Llama-3.2-3B-Instruct,SEC_0096_8K,SEC_0096,8K,SEC,ENTITY_UNIT_BINDING,False,0,1,8382,13.03307880613062
llama32_3b,Llama-3.2-3B-Instruct,FRED_0010_82K,FRED_0010,82K,FRED,RETRIEVAL_CALCULATION,False,0,1,81750,16.318931110160168
