instance_id,question_family_id,domain,question_type,context_length_label,status,input_tokens,generated_tokens_count,generation_latency_seconds,peak_allocated_vram_bytes,peak_reserved_vram_bytes,usable_answer_output,hit_max_new_tokens_128,degenerate_output,malformed_output_pattern
CT_0026_4K,CT_0026,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4297,6,0.28740875236690044,7249212416,23746052096,True,False,False,usable_answer_line
CT_0026_64K,CT_0026,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65173,6,7.76550171058625,18749638144,23746052096,True,False,False,usable_answer_line
CT_0026_82K,CT_0026,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81774,6,11.158997731283307,21886856704,23746052096,True,False,False,usable_answer_line
CT_0026_8K,CT_0026,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8311,6,0.5700989617034793,8004993536,23746052096,True,False,False,usable_answer_line
CT_0027_16K,CT_0027,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16416,6,1.182143491692841,9536514560,23746052096,True,False,False,usable_answer_line
CT_0027_32K,CT_0027,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32697,6,2.789500968530774,12614655488,23746052096,True,False,False,usable_answer_line
CT_0027_4K,CT_0027,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4303,6,0.2914191670715809,7250051072,23746052096,True,False,False,usable_answer_line
CT_0027_64K,CT_0027,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65155,6,7.759598393924534,18746237440,23746052096,True,False,False,usable_answer_line
CT_0027_82K,CT_0027,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81746,6,11.176781302317977,21882025472,23746052096,True,False,False,usable_answer_line
CT_0027_8K,CT_0027,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8296,6,0.5690049910917878,8004616704,20631781376,True,False,False,usable_answer_line
CT_0028_16K,CT_0028,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16504,6,1.1814245283603668,9553273344,23746052096,True,False,False,usable_answer_line
CT_0028_32K,CT_0028,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32753,6,2.791494520381093,12624598528,23746052096,True,False,False,usable_answer_line
CT_0028_4K,CT_0028,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4265,6,0.29202656634151936,7242212352,23746052096,True,False,False,usable_answer_line
CT_0028_64K,CT_0028,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65214,6,7.749501337297261,18757383680,23746052096,True,False,False,usable_answer_line
CT_0028_82K,CT_0028,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81708,6,11.1595837213099,21874090496,23746052096,True,False,False,usable_answer_line
CT_0028_8K,CT_0028,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8394,6,0.5749545022845268,8020678144,23746052096,True,False,False,usable_answer_line
CT_0029_16K,CT_0029,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16454,6,1.177221205085516,9544646144,23746052096,True,False,False,usable_answer_line
CT_0029_32K,CT_0029,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32651,6,2.782931488007307,12604281344,23746052096,True,False,False,usable_answer_line
CT_0029_4K,CT_0029,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4245,6,0.28310376312583685,7239500800,23746052096,True,False,False,usable_answer_line
CT_0029_64K,CT_0029,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65130,6,7.746535342186689,18741511680,23746052096,True,False,False,usable_answer_line
CT_0029_82K,CT_0029,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81789,6,11.1659648232162,21889445376,23746052096,True,False,False,usable_answer_line
CT_0029_8K,CT_0029,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8298,6,0.5702485712245107,8002536960,23746052096,True,False,False,usable_answer_line
CT_0030_16K,CT_0030,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16473,7,1.1977585200220346,9547924992,23746052096,True,False,False,usable_answer_line
CT_0030_32K,CT_0030,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32659,7,2.807694506831467,12605792768,23746052096,True,False,False,usable_answer_line
CT_0030_4K,CT_0030,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4298,7,0.3000241257250309,7249352192,23746052096,True,False,False,usable_answer_line
CT_0030_64K,CT_0030,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65183,7,7.784139686264098,18751527424,23746052096,True,False,False,usable_answer_line
CT_0030_82K,CT_0030,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81795,7,11.212585461325943,21890531840,23746052096,True,False,False,usable_answer_line
CT_0030_8K,CT_0030,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8323,7,0.5807249993085861,8007262720,23746052096,True,False,False,usable_answer_line
CT_0031_16K,CT_0031,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16434,6,1.176409219391644,9539915264,23746052096,True,False,False,usable_answer_line
CT_0031_32K,CT_0031,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32681,6,2.786641755141318,12609949184,23746052096,True,False,False,usable_answer_line
CT_0031_4K,CT_0031,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4276,6,0.2904813652858138,7244268032,23746052096,True,False,False,usable_answer_line
CT_0031_64K,CT_0031,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65122,6,7.742387353442609,18740000256,23746052096,True,False,False,usable_answer_line
CT_0031_82K,CT_0031,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81715,6,11.160991762764752,21875413504,23746052096,True,False,False,usable_answer_line
CT_0031_8K,CT_0031,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8337,6,0.5674371914938092,8009907712,23746052096,True,False,False,usable_answer_line
CT_0032_16K,CT_0032,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16450,6,1.1813342478126287,9543955968,23746052096,True,False,False,usable_answer_line
CT_0032_32K,CT_0032,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32655,6,2.7866304088383913,12605037056,23746052096,True,False,False,usable_answer_line
CT_0032_4K,CT_0032,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4264,6,0.2904235925525427,7242025472,23746052096,True,False,False,usable_answer_line
CT_0032_64K,CT_0032,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65119,6,7.739995411597192,18739433984,23746052096,True,False,False,usable_answer_line
CT_0032_82K,CT_0032,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81745,6,11.16170265711844,21881853440,23746052096,True,False,False,usable_answer_line
CT_0032_8K,CT_0032,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8327,6,0.5726694110780954,8008018432,23746052096,True,False,False,usable_answer_line
CT_0033_16K,CT_0033,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16403,6,1.1820375192910433,9534059008,23746052096,True,False,False,usable_answer_line
CT_0033_32K,CT_0033,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32676,6,2.7843044316396117,12609004032,23746052096,True,False,False,usable_answer_line
CT_0033_4K,CT_0033,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4288,6,0.28558484464883804,7246510592,23746052096,True,False,False,usable_answer_line
CT_0033_64K,CT_0033,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65163,6,7.754247489385307,18747748864,23746052096,True,False,False,usable_answer_line
CT_0033_82K,CT_0033,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81705,6,11.149603627622128,21873524224,23746052096,True,False,False,usable_answer_line
CT_0033_8K,CT_0033,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8309,6,0.5665390035137534,8004615680,23746052096,True,False,False,usable_answer_line
CT_0034_16K,CT_0034,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16387,6,1.1752505898475647,9531036160,23746052096,True,False,False,usable_answer_line
CT_0034_32K,CT_0034,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32680,6,2.7850365145131946,12609759744,23746052096,True,False,False,usable_answer_line
CT_0034_4K,CT_0034,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4259,6,0.29291235376149416,7241228288,23746052096,True,False,False,usable_answer_line
CT_0034_64K,CT_0034,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65130,6,7.743773981928825,18741511680,23746052096,True,False,False,usable_answer_line
CT_0034_82K,CT_0034,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81716,6,11.165365053340793,21875601920,23746052096,True,False,False,usable_answer_line
CT_0034_8K,CT_0034,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8289,6,0.5694018350914121,8000837120,23746052096,True,False,False,usable_answer_line
CT_0035_16K,CT_0035,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16482,6,1.1811241591349244,9549477376,23746052096,True,False,False,usable_answer_line
CT_0035_32K,CT_0035,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32719,6,2.786796106956899,12618535424,23746052096,True,False,False,usable_answer_line
CT_0035_4K,CT_0035,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4275,6,0.28336609713733196,7244081152,23746052096,True,False,False,usable_answer_line
CT_0035_64K,CT_0035,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65176,6,7.745013968087733,18750204416,23746052096,True,False,False,usable_answer_line
CT_0035_82K,CT_0035,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81795,6,11.17929211910814,21890531840,23746052096,True,False,False,usable_answer_line
CT_0035_8K,CT_0035,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8345,6,0.569397765211761,8011419136,23746052096,True,False,False,usable_answer_line
CT_0036_16K,CT_0036,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16428,6,1.176673300564289,9538781696,23746052096,True,False,False,usable_answer_line
CT_0036_32K,CT_0036,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32729,6,2.7918869722634554,12620137984,23746052096,True,False,False,usable_answer_line
CT_0036_4K,CT_0036,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4307,6,0.29007004480808973,7250610176,23746052096,True,False,False,usable_answer_line
CT_0036_64K,CT_0036,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65166,6,7.751350969076157,18748315136,23746052096,True,False,False,usable_answer_line
CT_0036_82K,CT_0036,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81779,6,11.166111325845122,21887719936,23746052096,True,False,False,usable_answer_line
CT_0036_8K,CT_0036,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8376,6,0.5706559922546148,8017275392,23746052096,True,False,False,usable_answer_line
CT_0037_16K,CT_0037,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16445,6,1.175832036882639,9541993984,23746052096,True,False,False,usable_answer_line
CT_0037_32K,CT_0037,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32720,6,2.7882365100085735,12618695168,23746052096,True,False,False,usable_answer_line
CT_0037_4K,CT_0037,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4249,6,0.2848485792055726,7239994368,23746052096,True,False,False,usable_answer_line
CT_0037_64K,CT_0037,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65128,6,7.745464015752077,18741133824,23746052096,True,False,False,usable_answer_line
CT_0037_82K,CT_0037,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81731,6,11.158038230612874,21879437824,23746052096,True,False,False,usable_answer_line
CT_0037_8K,CT_0037,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8357,6,0.5691908374428749,8013686272,23746052096,True,False,False,usable_answer_line
CT_0038_16K,CT_0038,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16401,6,1.1778422333300114,9533681152,23746052096,True,False,False,usable_answer_line
CT_0038_32K,CT_0038,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32680,6,2.794071246869862,12609759744,23746052096,True,False,False,usable_answer_line
CT_0038_4K,CT_0038,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4281,6,0.28791580256074667,7245202432,23746052096,True,False,False,usable_answer_line
CT_0038_64K,CT_0038,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65109,6,7.742253724485636,18737544704,23746052096,True,False,False,usable_answer_line
CT_0038_82K,CT_0038,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81688,6,11.163416885770857,21870311936,23746052096,True,False,False,usable_answer_line
CT_0038_8K,CT_0038,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8349,6,0.5719999773427844,8012174848,23746052096,True,False,False,usable_answer_line
CT_0039_16K,CT_0039,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16417,6,1.1741818245500326,9536704000,23746052096,True,False,False,usable_answer_line
CT_0039_32K,CT_0039,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32645,6,2.7837313981726766,12603147776,23746052096,True,False,False,usable_answer_line
CT_0039_4K,CT_0039,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4241,6,0.2821806436404586,7237727232,23746052096,True,False,False,usable_answer_line
CT_0039_64K,CT_0039,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65142,6,7.743905735202134,18743778816,23746052096,True,False,False,usable_answer_line
CT_0039_82K,CT_0039,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81754,8,11.246949765831232,21883405824,23746052096,True,False,False,usable_answer_line
CT_0039_8K,CT_0039,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8314,6,0.5693259118124843,8005559808,23746052096,True,False,False,usable_answer_line
CT_0040_16K,CT_0040,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16479,6,1.181680883280933,9548960256,23746052096,True,False,False,usable_answer_line
CT_0040_32K,CT_0040,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32697,6,2.7911708299070597,12614655488,23746052096,True,False,False,usable_answer_line
CT_0040_4K,CT_0040,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4257,6,0.29529612697660923,7240981504,23746052096,True,False,False,usable_answer_line
CT_0040_64K,CT_0040,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65154,6,7.7521619675680995,18746048000,23746052096,True,False,False,usable_answer_line
CT_0040_82K,CT_0040,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81732,6,11.160309092141688,21879609856,23746052096,True,False,False,usable_answer_line
CT_0040_8K,CT_0040,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8358,6,0.5711647598072886,8013874688,23746052096,True,False,False,usable_answer_line
CT_0041_16K,CT_0041,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16452,6,1.1841173013672233,9544301056,23746052096,True,False,False,usable_answer_line
CT_0041_32K,CT_0041,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32709,7,2.8084675427526236,12617899520,20484980736,True,False,False,usable_answer_line
CT_0041_4K,CT_0041,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4297,6,0.28142848424613476,7249212416,23746052096,True,False,False,usable_answer_line
CT_0041_64K,CT_0041,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65169,6,7.768869515508413,18748882432,23746052096,True,False,False,usable_answer_line
CT_0041_82K,CT_0041,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81711,7,11.196507355198264,21874657792,23746052096,True,False,False,usable_answer_line
CT_0041_8K,CT_0041,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8293,6,0.5698711518198252,8001592832,23746052096,True,False,False,usable_answer_line
CT_0042_16K,CT_0042,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16451,6,1.1783637115731835,9544129024,23746052096,True,False,False,usable_answer_line
CT_0042_32K,CT_0042,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32680,6,2.7829352812841535,12609759744,23746052096,True,False,False,usable_answer_line
CT_0042_4K,CT_0042,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4229,6,0.28653322719037533,7235484672,23746052096,True,False,False,usable_answer_line
CT_0042_64K,CT_0042,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65102,6,7.745127365924418,18736221696,23746052096,True,False,False,usable_answer_line
CT_0042_82K,CT_0042,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81675,6,11.15467699803412,21867856384,23746052096,True,False,False,usable_answer_line
CT_0042_8K,CT_0042,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8311,6,0.5731209870427847,8004993536,23746052096,True,False,False,usable_answer_line
CT_0043_16K,CT_0043,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16443,6,1.178415099158883,9541616128,23746052096,True,False,False,usable_answer_line
CT_0043_32K,CT_0043,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32731,7,2.813632101751864,12620458496,23746052096,True,False,False,usable_answer_line
CT_0043_4K,CT_0043,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4303,6,0.28989145532250404,7250051072,23746052096,True,False,False,usable_answer_line
CT_0043_64K,CT_0043,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65175,6,7.762190226465464,18750016000,23746052096,True,False,False,usable_answer_line
CT_0043_82K,CT_0043,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81799,6,11.173888466320932,21891287552,23746052096,True,False,False,usable_answer_line
CT_0043_8K,CT_0043,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8362,6,0.5732875904068351,8014630400,23746052096,True,False,False,usable_answer_line
CT_0044_16K,CT_0044,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16436,6,1.17810102365911,9540293120,23746052096,True,False,False,usable_answer_line
CT_0044_32K,CT_0044,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32701,6,2.784044023603201,12615198208,23746052096,True,False,False,usable_answer_line
CT_0044_4K,CT_0044,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4231,6,0.2796126762405038,7235858432,23746052096,True,False,False,usable_answer_line
CT_0044_64K,CT_0044,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65136,6,7.741930431686342,18742645248,23746052096,True,False,False,usable_answer_line
CT_0044_82K,CT_0044,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81760,6,11.144700434990227,21884441088,23746052096,True,False,False,usable_answer_line
CT_0044_8K,CT_0044,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8341,6,0.569237781688571,8010663424,23746052096,True,False,False,usable_answer_line
CT_0045_16K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,SUCCESS,16407,6,1.178274023346603,9534814720,23746052096,True,False,False,usable_answer_line
CT_0045_32K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,SUCCESS,32676,6,2.795444871298969,12609004032,23746052096,True,False,False,usable_answer_line
CT_0045_4K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,SUCCESS,4290,6,0.2921957978978753,7246886400,23746052096,True,False,False,usable_answer_line
CT_0045_64K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,SUCCESS,65155,6,7.759985477663577,18746237440,23746052096,True,False,False,usable_answer_line
CT_0045_82K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,SUCCESS,81656,6,11.114818505011499,21864264192,23746052096,True,False,False,usable_answer_line
CT_0045_8K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,SUCCESS,8342,6,0.5718635218217969,8010851840,23746052096,True,False,False,usable_answer_line
CT_0046_16K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,SUCCESS,16448,7,1.195695985108614,9543608832,23746052096,True,False,False,usable_answer_line
CT_0046_32K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,SUCCESS,32670,7,2.808054226450622,12607870464,23746052096,True,False,False,usable_answer_line
CT_0046_4K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,SUCCESS,4261,7,0.30346621572971344,7241475072,23746052096,True,False,False,usable_answer_line
CT_0046_64K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,SUCCESS,65141,7,7.781160950660706,18743590400,23746052096,True,False,False,usable_answer_line
CT_0046_82K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,SUCCESS,81699,7,11.204023813828826,21872390656,23746052096,True,False,False,usable_answer_line
CT_0046_8K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,SUCCESS,8318,7,0.5814341297373176,8006315520,23746052096,True,False,False,usable_answer_line
CT_0047_16K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,SUCCESS,16456,6,1.1807883251458406,9544991232,23746052096,True,False,False,usable_answer_line
CT_0047_32K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,SUCCESS,32658,6,2.7835336048156023,12605603328,23746052096,True,False,False,usable_answer_line
CT_0047_4K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,SUCCESS,4232,6,0.28677171654999256,7236045312,23746052096,True,False,False,usable_answer_line
CT_0047_64K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,SUCCESS,65161,6,7.752288951538503,18747371008,23746052096,True,False,False,usable_answer_line
CT_0047_82K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,SUCCESS,81625,6,11.12844770308584,21858407936,23746052096,True,False,False,usable_answer_line
CT_0047_8K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,SUCCESS,8304,6,0.5698923319578171,8003670528,23746052096,True,False,False,usable_answer_line
CT_0048_16K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,SUCCESS,16406,6,1.1811456624418497,9534625280,23746052096,True,False,False,usable_answer_line
CT_0048_32K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,SUCCESS,32611,7,2.805785440839827,12597672448,23746052096,True,False,False,usable_answer_line
CT_0048_4K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,SUCCESS,4279,6,0.28178556356579065,7244828672,20484980736,True,False,False,usable_answer_line
CT_0048_64K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,SUCCESS,65085,7,7.773346012458205,18733008384,23746052096,True,False,False,usable_answer_line
CT_0048_82K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,SUCCESS,81735,6,11.160137725062668,21880128000,23746052096,True,False,False,usable_answer_line
CT_0048_8K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,SUCCESS,8293,6,0.5657339654862881,8001592832,23746052096,True,False,False,usable_answer_line
CT_0049_16K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,SUCCESS,16374,6,1.133807617239654,9529156096,23746052096,True,False,False,usable_answer_line
CT_0049_32K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,SUCCESS,32668,7,2.806439032778144,12607492608,23746052096,True,False,False,usable_answer_line
CT_0049_4K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,SUCCESS,4219,6,0.2879936285316944,7233613824,23746052096,True,False,False,usable_answer_line
CT_0049_64K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,SUCCESS,65144,7,7.777716668322682,18744156672,23746052096,True,False,False,usable_answer_line
CT_0049_82K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,SUCCESS,81730,7,11.198701292276382,21879264768,23746052096,True,False,False,usable_answer_line
CT_0049_8K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,SUCCESS,8283,7,0.5928655043244362,7999703552,23746052096,True,False,False,usable_answer_line
