instance_id,question_family_id,domain,question_type,context_length_label,answerable,gold_answer,raw_output_text,parsed_answer,normalized_gold_answer,normalized_model_answer,answer_correct,abstention_correct,hallucination,error_type,matched_context_value,matched_distractor_type,grading_rule_used,needs_semantic_review,review_reason,input_tokens,generated_tokens_count,generation_latency_seconds
CT_0022_4K,CT_0022,CLINICAL_TRIALS,UNANSWERABLE,4K,False,,ANSWER: 2018-05-24,2018-05-24,INSUFFICIENT_EVIDENCE,2018-05-24,False,False,True,FAILED_TO_ABSTAIN,2018-05-24,WRONG_FIELD,unanswerable_instance_factual_answer,False,,4243,11,0.3527166973799467
SEC_0019_4K,SEC_0019,SEC,TEMPORAL_VERSION,4K,True,"10,151,000,000",ANSWER: 10151000000.0,10151000000.0,10151000000.0,10151000000.0,True,True,False,CORRECT,10151000000.0,,answer_only_exact_match,False,,4340,11,0.35400593280792236
FDA_0017_32K,FDA_0017,FDA,RETRIEVAL_CALCULATION,32K,True,2.0000,ANSWER: 0.4,0.4,2.0,0.4,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32630,8,2.825573639012873
CT_0021_4K,CT_0021,CLINICAL_TRIALS,UNANSWERABLE,4K,False,,ANSWER: 2018-10-31,2018-10-31,INSUFFICIENT_EVIDENCE,2018-10-31,False,False,True,FAILED_TO_ABSTAIN,,,unanswerable_instance_factual_answer,False,,4213,11,0.34082758892327547
FDA_0001_16K,FDA_0001,FDA,DIRECT_RETRIEVAL,16K,True,TABLET,ANSWER: TABLET,TABLET,tablet,tablet,True,True,False,CORRECT,TABLET,WRONG_ENTITY,answer_only_exact_match,False,,16390,6,1.1803578017279506
FDA_0020_32K,FDA_0020,FDA,TEMPORAL_VERSION,32K,True,2013-12-30,ANSWER: 2023-08-07,2023-08-07,2013-12-30,2023-08-07,False,True,False,AMBIGUOUS_REVIEW_REQUIRED,2023-08-07,OTHER_SAME_DOMAIN,answer_matches_context_value_without_taxonomy,True,answer value appears in context but deterministic distractor type is unavailable,32645,11,2.9062873208895326
FRED_0015_64K,FRED_0015,FRED,RETRIEVAL_CALCULATION,64K,True,0.20,ANSWER: -0.00,-0.00,0.2,-0.0,False,True,False,CALCULATION_ERROR,0.0,,calculation_answer_matches_unrounded_or_alternate_rounding,False,,64927,8,7.777890721336007
FDA_0016_64K,FDA_0016,FDA,RETRIEVAL_CALCULATION,64K,True,8.9286,ANSWER: 0.1111,0.1111,8.9286,0.1111,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,65104,9,7.844468532130122
CT_0010_64K,CT_0010,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,True,80,ANSWER: 180,180,80,180,False,True,False,CALCULATION_ERROR,180.0,,calculation_answer_matches_context_operand_or_value,False,,65096,6,7.747010028921068
SEC_0001_32K,SEC_0001,SEC,DIRECT_RETRIEVAL,32K,True,"420,315,000,000",ANSWER: 102026000000.0,102026000000.0,420315000000.0,102026000000.0,False,True,False,WRONG_PERIOD,102026000000.0,WRONG_PERIOD,answer_matches_context_distractor_value,False,,32732,11,2.905278507620096
SEC_0025_8K,SEC_0025,SEC,UNANSWERABLE,8K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,8339,10,0.6228861678391695
CT_0019_32K,CT_0019,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,True,2023-02-13,ANSWER: 2023-02-13,2023-02-13,2023-02-13,2023-02-13,True,True,False,CORRECT,2023-02-13,,answer_only_exact_match,False,,32693,11,2.9026916110888124
CT_0017_16K,CT_0017,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,16K,True,2018-04-25,ANSWER: 2018-08-13,2018-08-13,2018-04-25,2018-08-13,False,True,False,WRONG_FIELD,2018-08-13,WRONG_FIELD,answer_matches_context_distractor_value,False,,16454,11,1.2548253145068884
FDA_0002_8K,FDA_0002,FDA,DIRECT_RETRIEVAL,8K,True,TABLET,ANSWER: TABLET,TABLET,tablet,tablet,True,True,False,CORRECT,TABLET,WRONG_ENTITY,answer_only_exact_match,False,,8298,6,0.5694864988327026
FDA_0002_16K,FDA_0002,FDA,DIRECT_RETRIEVAL,16K,True,TABLET,ANSWER: TABLET,TABLET,tablet,tablet,True,True,False,CORRECT,TABLET,WRONG_ENTITY,answer_only_exact_match,False,,16417,6,1.1782438438385725
SEC_0013_16K,SEC_0013,SEC,RETRIEVAL_CALCULATION,16K,True,79.70%,ANSWER: 33.33,33.33,79.7,33.33,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,16529,8,1.2129307659342885
FRED_0017_16K,FRED_0017,FRED,TEMPORAL_VERSION,16K,True,"144,120",ANSWER: 144120.0,144120.0,144120.0,144120.0,True,True,False,CORRECT,144120.0,,answer_only_exact_match,False,,16407,9,1.2249019350856543
FDA_0008_8K,FDA_0008,FDA,ENTITY_UNIT_BINDING,8K,True,100MG,ANSWER: 100MG,100MG,100mg,100mg,True,True,False,CORRECT,100MG,,answer_only_exact_match,False,,8339,7,0.577080643735826
FRED_0022_4K,FRED_0022,FRED,UNANSWERABLE,4K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,4206,10,0.32887968234717846
SEC_0022_16K,SEC_0022,SEC,UNANSWERABLE,16K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,16515,10,1.2513412712141871
FRED_0002_4K,FRED_0002,FRED,DIRECT_RETRIEVAL,4K,True,"23,425.910",ANSWER: 23425.91,23425.91,23425.91,23425.91,True,True,False,CORRECT,23425.91,,answer_only_exact_match,False,,4236,9,0.32120414823293686
CT_0009_64K,CT_0009,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,64K,True,ACTIVE_COMPARATOR,ANSWER: EXPERIMENTAL,EXPERIMENTAL,active_comparator,experimental,False,True,False,WRONG_ENTITY,EXPERIMENTAL,WRONG_ENTITY,answer_matches_context_distractor_value,False,,65231,7,7.795599051751196
FDA_0020_4K,FDA_0020,FDA,TEMPORAL_VERSION,4K,True,2013-12-30,ANSWER: 2013-12-30,2013-12-30,2013-12-30,2013-12-30,True,True,False,CORRECT,2013-12-30,WRONG_ENTITY,answer_only_exact_match,False,,4252,11,0.348081030882895
FRED_0023_32K,FRED_0023,FRED,UNANSWERABLE,32K,False,,ANSWER: 323.291,323.291,INSUFFICIENT_EVIDENCE,323.291,False,False,True,FAILED_TO_ABSTAIN,323.291,WRONG_PERIOD,unanswerable_instance_factual_answer,False,,32638,8,2.827657734043896
CT_0003_64K,CT_0003,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,True,226,ANSWER: 226,226,226,226,True,True,False,CORRECT,226.0,,answer_only_exact_match,False,,65156,6,7.752065423876047
FRED_0011_32K,FRED_0011,FRED,RETRIEVAL_CALCULATION,32K,True,-0.42%,ANSWER: 0.03,0.03,-0.42,0.03,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32658,8,2.835597191005945
FDA_0024_16K,FDA_0024,FDA,UNANSWERABLE,16K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,16407,6,1.1783975008875132
FRED_0025_64K,FRED_0025,FRED,UNANSWERABLE,64K,False,,ANSWER: 4.2,4.2,INSUFFICIENT_EVIDENCE,4.2,False,False,True,FAILED_TO_ABSTAIN,4.2,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,64919,8,7.7753496542572975
SEC_0012_32K,SEC_0012,SEC,RETRIEVAL_CALCULATION,32K,True,20.68%,ANSWER: 12.40,12.40,20.68,12.4,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32707,8,2.8389837546274066
FDA_0006_16K,FDA_0006,FDA,ENTITY_UNIT_BINDING,16K,True,40MG,ANSWER: 20MG,20MG,40mg,20mg,False,True,False,WRONG_ENTITY,20MG,WRONG_ENTITY,answer_matches_context_distractor_value,False,,16438,7,1.1938462117686868
CT_0006_64K,CT_0006,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,64K,True,ACTIVE_COMPARATOR,ANSWER: PLACEBO_COMPARATOR,PLACEBO_COMPARATOR,active_comparator,placebo_comparator,False,True,False,WRONG_ENTITY,PLACEBO_COMPARATOR,WRONG_ENTITY,answer_matches_context_distractor_value,False,,65236,9,7.869189752265811
FDA_0014_64K,FDA_0014,FDA,RETRIEVAL_CALCULATION,64K,True,4.0000,ANSWER: 14,14,4.0,14.0,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,65115,6,7.755054618231952
FRED_0019_32K,FRED_0019,FRED,TEMPORAL_VERSION,32K,True,3.700,ANSWER: 3.7,3.7,3.7,3.7,True,True,False,CORRECT,3.7,NEAR_MATCH_VALUE,answer_only_exact_match,False,,32572,8,2.8096210369840264
CT_0025_32K,CT_0025,CLINICAL_TRIALS,UNANSWERABLE,32K,False,,ANSWER: 18,18,INSUFFICIENT_EVIDENCE,18,False,False,True,FAILED_TO_ABSTAIN,,,unanswerable_instance_factual_answer,False,,32685,6,2.7833577003329992
CT_0010_8K,CT_0010,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,True,80,ANSWER: 80,80,80,80,True,True,False,CORRECT,,,answer_only_exact_match,False,,8296,6,0.5655235610902309
FDA_0019_32K,FDA_0019,FDA,TEMPORAL_VERSION,32K,True,1996-01-29,ANSWER: 2001-01-13,2001-01-13,1996-01-29,2001-01-13,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32613,11,2.8940145168453455
FRED_0010_64K,FRED_0010,FRED,RETRIEVAL_CALCULATION,64K,True,0.21%,ANSWER: 0.05,0.05,0.21,0.05,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,64999,8,7.794638552702963
CT_0013_4K,CT_0013,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,True,715,ANSWER: 109,109,715,109,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,4318,6,0.285983475856483
FDA_0017_16K,FDA_0017,FDA,RETRIEVAL_CALCULATION,16K,True,2.0000,ANSWER: 0.4,0.4,2.0,0.4,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,16456,8,1.213821243494749
SEC_0013_4K,SEC_0013,SEC,RETRIEVAL_CALCULATION,4K,True,79.70%,ANSWER: 0.00,0.00,79.7,0.0,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,4225,8,0.3121815798804164
SEC_0015_64K,SEC_0015,SEC,RETRIEVAL_CALCULATION,64K,True,4.22%,ANSWER: 0.00,0.00,4.22,0.0,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,65236,8,7.833977808244526
CT_0014_4K,CT_0014,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,True,"1,230",ANSWER: 146,146,1230,146,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,4261,6,0.28618142660707235
FDA_0015_64K,FDA_0015,FDA,RETRIEVAL_CALCULATION,64K,True,2.0000,ANSWER: 160/160,160/160,2.0,,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,65126,8,7.819392564706504
SEC_0022_8K,SEC_0022,SEC,UNANSWERABLE,8K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,8291,10,0.6194462031126022
FDA_0005_8K,FDA_0005,FDA,DIRECT_RETRIEVAL,8K,True,CAPSULE,ANSWER: CAPSULE,CAPSULE,capsule,capsule,True,True,False,CORRECT,CAPSULE,WRONG_ENTITY,answer_only_exact_match,False,,8319,7,0.5828412007540464
FRED_0009_16K,FRED_0009,FRED,ENTITY_UNIT_BINDING,16K,True,"21,967.045",ANSWER: 21919.222,21919.222,21967.045,21919.222,False,True,False,WRONG_VERSION,21919.222,WRONG_VERSION,answer_matches_context_distractor_value,False,,16374,9,1.1833204487338662
FRED_0025_32K,FRED_0025,FRED,UNANSWERABLE,32K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,32544,10,2.859957803040743
FDA_0019_8K,FDA_0019,FDA,TEMPORAL_VERSION,8K,True,1996-01-29,ANSWER: 1996-01-29,1996-01-29,1996-01-29,1996-01-29,True,True,False,CORRECT,1996-01-29,,answer_only_exact_match,False,,8256,11,0.6362807163968682
FDA_0011_4K,FDA_0011,FDA,RETRIEVAL_CALCULATION,4K,True,2,ANSWER: 2,2,2,2,True,True,False,CORRECT,,,answer_only_exact_match,False,,4258,6,0.28722907416522503
SEC_0018_8K,SEC_0018,SEC,TEMPORAL_VERSION,8K,True,"81,770,000,000",ANSWER: 81770000000.0,81770000000.0,81770000000.0,81770000000.0,True,True,False,CORRECT,81770000000.0,,answer_only_exact_match,False,,8370,11,0.6359501061961055
SEC_0015_32K,SEC_0015,SEC,RETRIEVAL_CALCULATION,32K,True,4.22%,ANSWER: 0.00,0.00,4.22,0.0,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32791,8,2.8701230194419622
SEC_0018_32K,SEC_0018,SEC,TEMPORAL_VERSION,32K,True,"81,770,000,000",ANSWER: 81770000000.0,81770000000.0,81770000000.0,81770000000.0,True,True,False,CORRECT,81770000000.0,,answer_only_exact_match,False,,32776,11,2.938614829443395
SEC_0005_32K,SEC_0005,SEC,DIRECT_RETRIEVAL,32K,True,"15,119,000,000",ANSWER: 36431000000.0,36431000000.0,15119000000.0,36431000000.0,False,True,False,WRONG_ENTITY,36431000000.0,WRONG_ENTITY,answer_matches_context_distractor_value,False,,32788,11,2.939475036226213
FDA_0003_16K,FDA_0003,FDA,DIRECT_RETRIEVAL,16K,True,TABLET,ANSWER: TABLET,TABLET,tablet,tablet,True,True,False,CORRECT,TABLET,WRONG_ENTITY,answer_only_exact_match,False,,16437,6,1.1788066485896707
FDA_0013_32K,FDA_0013,FDA,RETRIEVAL_CALCULATION,32K,True,5,ANSWER: 5,5,5,5,True,True,False,CORRECT,,,answer_only_exact_match,False,,32591,6,2.77858295943588
CT_0024_16K,CT_0024,CLINICAL_TRIALS,UNANSWERABLE,16K,False,,ANSWER: 2023-10-24,2023-10-24,INSUFFICIENT_EVIDENCE,2023-10-24,False,False,True,FAILED_TO_ABSTAIN,2023-10-24,WRONG_FIELD,unanswerable_instance_factual_answer,False,,16393,11,1.2556198025122285
SEC_0007_4K,SEC_0007,SEC,ENTITY_UNIT_BINDING,4K,True,"14,527,000,000",ANSWER: 14527000000.0,14527000000.0,14527000000.0,14527000000.0,True,True,False,CORRECT,14527000000.0,,answer_only_exact_match,False,,4213,11,0.33731524273753166
SEC_0002_32K,SEC_0002,SEC,DIRECT_RETRIEVAL,32K,True,"63,937,000,000",ANSWER: 63937000000.0,63937000000.0,63937000000.0,63937000000.0,True,True,False,CORRECT,63937000000.0,,answer_only_exact_match,False,,32754,11,2.9113802891224623
SEC_0005_8K,SEC_0005,SEC,DIRECT_RETRIEVAL,8K,True,"15,119,000,000",ANSWER: 15119000000.0,15119000000.0,15119000000.0,15119000000.0,True,True,False,CORRECT,15119000000.0,,answer_only_exact_match,False,,8378,11,0.6357186548411846
SEC_0025_4K,SEC_0025,SEC,UNANSWERABLE,4K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,4294,10,0.3277264218777418
FRED_0004_32K,FRED_0004,FRED,DIRECT_RETRIEVAL,32K,True,"20,985.448",ANSWER: 20985.448,20985.448,20985.448,20985.448,True,True,False,CORRECT,20985.448,WRONG_VERSION,answer_only_exact_match,False,,32624,9,2.84696495346725
FRED_0005_32K,FRED_0005,FRED,DIRECT_RETRIEVAL,32K,True,3.600,ANSWER: 3.6,3.6,3.6,3.6,True,True,False,CORRECT,3.6,NEAR_MATCH_VALUE,answer_only_exact_match,False,,32580,8,2.8214654168114066
FDA_0024_4K,FDA_0024,FDA,UNANSWERABLE,4K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,4282,6,0.2889517666772008
SEC_0020_16K,SEC_0020,SEC,TEMPORAL_VERSION,16K,True,"3,706,200,000",ANSWER: 3666500000.0,3666500000.0,3706200000.0,3666500000.0,False,True,False,WRONG_PERIOD,3666500000.0,WRONG_PERIOD,answer_matches_context_distractor_value,False,,16489,11,1.2621336551383138
FDA_0025_8K,FDA_0025,FDA,UNANSWERABLE,8K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,8335,6,0.5719648050144315
CT_0025_64K,CT_0025,CLINICAL_TRIALS,UNANSWERABLE,64K,False,,ANSWER: 18,18,INSUFFICIENT_EVIDENCE,18,False,False,True,FAILED_TO_ABSTAIN,,,unanswerable_instance_factual_answer,False,,65110,6,7.739802625961602
FDA_0008_16K,FDA_0008,FDA,ENTITY_UNIT_BINDING,16K,True,100MG,ANSWER: 100MG,100MG,100mg,100mg,True,True,False,CORRECT,100MG,WRONG_ENTITY,answer_only_exact_match,False,,16411,7,1.193547130562365
CT_0001_8K,CT_0001,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,True,24,ANSWER: 24,24,24,24,True,True,False,CORRECT,24.0,,answer_only_exact_match,False,,8347,6,0.5716789895668626
FDA_0005_16K,FDA_0005,FDA,DIRECT_RETRIEVAL,16K,True,CAPSULE,ANSWER: CAPSULE,CAPSULE,capsule,capsule,True,True,False,CORRECT,CAPSULE,WRONG_ENTITY,answer_only_exact_match,False,,16457,7,1.197065208107233
CT_0021_8K,CT_0021,CLINICAL_TRIALS,UNANSWERABLE,8K,False,,ANSWER: 2015-01-15,2015-01-15,INSUFFICIENT_EVIDENCE,2015-01-15,False,False,True,FAILED_TO_ABSTAIN,2015-01-15,WRONG_FIELD,unanswerable_instance_factual_answer,False,,8327,11,0.633273346349597
FRED_0001_16K,FRED_0001,FRED,DIRECT_RETRIEVAL,16K,True,"150,895",ANSWER: 150840.0,150840.0,150895.0,150840.0,False,True,False,WRONG_VERSION,150840.0,WRONG_VERSION,answer_matches_context_distractor_value,False,,16380,9,1.1860013268887997
FRED_0011_4K,FRED_0011,FRED,RETRIEVAL_CALCULATION,4K,True,-0.42%,ANSWER: 0.03,0.03,-0.42,0.03,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,4330,8,0.3081840369850397
SEC_0011_32K,SEC_0011,SEC,RETRIEVAL_CALCULATION,32K,True,5.30%,ANSWER: 0.00,0.00,5.3,0.0,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32801,8,2.872086226940155
FRED_0012_8K,FRED_0012,FRED,RETRIEVAL_CALCULATION,8K,True,0.00%,ANSWER: 0.05,0.05,0.0,0.05,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,8330,8,0.5845139771699905
FRED_0005_8K,FRED_0005,FRED,DIRECT_RETRIEVAL,8K,True,3.600,ANSWER: 3.6,3.6,3.6,3.6,True,True,False,CORRECT,3.6,NEAR_MATCH_VALUE,answer_only_exact_match,False,,8304,8,0.5932389674708247
FRED_0018_32K,FRED_0018,FRED,TEMPORAL_VERSION,32K,True,256.192,ANSWER: 256.192,256.192,256.192,256.192,True,True,False,CORRECT,256.192,WRONG_VERSION,answer_only_exact_match,False,,32612,8,2.821795405820012
FDA_0007_8K,FDA_0007,FDA,ENTITY_UNIT_BINDING,8K,True,0.3MG,ANSWER: 0.3MG,0.3MG,0.3mg,0.3mg,True,True,False,CORRECT,0.3MG,,answer_only_exact_match,False,,8271,9,0.6071644127368927
CT_0005_16K,CT_0005,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,True,388,ANSWER: 388,388,388,388,True,True,False,CORRECT,388.0,,answer_only_exact_match,False,,16469,6,1.1800119373947382
SEC_0006_64K,SEC_0006,SEC,ENTITY_UNIT_BINDING,64K,True,"-492,000,000",ANSWER: -492000000.0,-492000000.0,-492000000.0,-492000000.0,True,True,False,CORRECT,-492000000.0,WRONG_PERIOD,answer_only_exact_match,False,,65276,10,7.89360427018255
FDA_0003_32K,FDA_0003,FDA,DIRECT_RETRIEVAL,32K,True,TABLET,ANSWER: TABLET,TABLET,tablet,tablet,True,True,False,CORRECT,TABLET,WRONG_ENTITY,answer_only_exact_match,False,,32654,6,2.7890103328973055
SEC_0010_64K,SEC_0010,SEC,RETRIEVAL_CALCULATION,64K,True,27.84%,ANSWER: 12.30,12.30,27.84,12.3,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,65315,8,7.845473310910165
FDA_0015_8K,FDA_0015,FDA,RETRIEVAL_CALCULATION,8K,True,2.0000,ANSWER: 0.3200,0.3200,2.0,0.32,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,8293,9,0.6078269071877003
CT_0012_8K,CT_0012,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,True,"49,951",ANSWER: 52051,52051,49951,52051,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,8314,7,0.5829143030568957
FDA_0018_32K,FDA_0018,FDA,TEMPORAL_VERSION,32K,True,2018-08-24,ANSWER: 2018-08-24,2018-08-24,2018-08-24,2018-08-24,True,True,False,CORRECT,2018-08-24,,answer_only_exact_match,False,,32650,11,2.9075966896489263
CT_0001_4K,CT_0001,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,True,24,ANSWER: 24,24,24,24,True,True,False,CORRECT,24.0,,answer_only_exact_match,False,,4293,6,0.29058110527694225
CT_0010_32K,CT_0010,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,True,80,ANSWER: -1137,-1137,80,-1137,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32620,7,2.7957859095185995
FDA_0019_4K,FDA_0019,FDA,TEMPORAL_VERSION,4K,True,1996-01-29,ANSWER: 1996-01-29,1996-01-29,1996-01-29,1996-01-29,True,True,False,CORRECT,1996-01-29,,answer_only_exact_match,False,,4221,11,0.345687466673553
FRED_0011_64K,FRED_0011,FRED,RETRIEVAL_CALCULATION,64K,True,-0.42%,ANSWER: 0.03,0.03,-0.42,0.03,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,65023,8,7.792549816891551
FRED_0009_64K,FRED_0009,FRED,ENTITY_UNIT_BINDING,64K,True,"21,967.045",ANSWER: 21919.222,21919.222,21967.045,21919.222,False,True,False,WRONG_VERSION,21919.222,WRONG_VERSION,answer_matches_context_distractor_value,False,,64975,9,7.829255591146648
CT_0006_16K,CT_0006,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,16K,True,ACTIVE_COMPARATOR,ANSWER: ACTIVE_COMPARATOR,ACTIVE_COMPARATOR,active_comparator,active_comparator,True,True,False,CORRECT,ACTIVE_COMPARATOR,WRONG_ENTITY,answer_only_exact_match,False,,16497,8,1.213025627657771
FDA_0024_32K,FDA_0024,FDA,UNANSWERABLE,32K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,32597,6,2.7764061400666833
CT_0001_16K,CT_0001,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,True,24,ANSWER: 24,24,24,24,True,True,False,CORRECT,24.0,WRONG_ENTITY,answer_only_exact_match,False,,16465,6,1.1800647266209126
FDA_0012_8K,FDA_0012,FDA,RETRIEVAL_CALCULATION,8K,True,3,ANSWER: 5,5,3,5,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,8319,6,0.5699560912325978
CT_0005_64K,CT_0005,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,True,388,ANSWER: 388,388,388,388,True,True,False,CORRECT,388.0,,answer_only_exact_match,False,,65173,6,7.750412805005908
SEC_0022_4K,SEC_0022,SEC,UNANSWERABLE,4K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,4237,10,0.3364426326006651
FDA_0009_4K,FDA_0009,FDA,ENTITY_UNIT_BINDING,4K,True,"0.088MG **See current Annual Edition, 1.8 Description of Special Situations, Levothyroxine Sodium",ANSWER: 0.088MG,0.088MG,"0.088mg**seecurrentannualedition,1.8descriptionofspecialsituations,levothyroxinesodium",0.088mg,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,4229,9,0.32614209968596697
